"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M12033-0025",245.145813168381,0,0.00350970792442138,0.226333384815119,0.544970328800649,0,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-87.256,30.437,13.8549190687548,142.732260869565,0,0,91,0.125911168333333
"2","PP1001","M12033-0025",1052.64438520412,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-87.256,30.437,13.8549190687548,232.484772727273,0,4,91,0.00013977
"3","PP10075","M12033-0025",1923.44673213036,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-87.256,30.437,13.8549190687548,15.3283,0,22,91,1.03e-06
"4","PP1008","M12033-0025",877.915116979384,2,-0.0108660981616564,0.306092890706428,0.59966379952032,0,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-87.256,30.437,13.8549190687548,177.649362068966,0,34,91,0.00019649
"5","PP1010","M12033-0025",1008.91163294365,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-87.256,30.437,13.8549190687548,193.883464788732,0,21,91,0.00018775
"6","PP1012","M12033-0025",828.982140562516,2,-0.00146893572843804,0.864341837145321,0.945354848679018,0,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-87.256,30.437,13.8549190687548,17.1713448275862,0,5,91,2.995e-05
"7","PP10343","M12033-0025",1508.10593614758,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-87.256,30.437,13.8549190687548,1.51985227272727,0,4,91,1.2e-07
"8","PP1040","M12033-0025",1061.00940474998,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-87.256,30.437,13.8549190687548,35.7298695652174,0,0,91,1.273e-05
"9","PP1043","M12033-0025",896.679114626964,2,0.00805362378692468,0.352374488709567,0.639699750786761,0,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-87.256,30.437,13.8549190687548,52.81425,0,40,91,0.0001129
"10","PP1046","M12033-0025",1373.12345871856,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-87.256,30.437,13.8549190687548,6.44823684210526,0,54,91,2.7e-06
"11","PP1048","M12033-0025",1289.70919869179,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-87.256,30.437,13.8549190687548,15.2080543478261,0,0,91,6.93e-06
"12","PP1058","M12033-0025",1340.80388386743,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-87.256,30.437,13.8549190687548,3.2285,0,84,91,NA
"13","PP1073","M12033-0025",1335.80106232981,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-87.256,30.437,13.8549190687548,13.1931463414634,0,10,91,1.371e-05
"14","PP1077","M12033-0025",1382.54590600488,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-87.256,30.437,13.8549190687548,8.76861038961039,0,15,91,9.46e-06
"15","PP10773","M12033-0025",1046.07809234257,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-87.256,30.437,13.8549190687548,0.383228915662651,0,9,91,2.06e-06
"16","PP10774","M12033-0025",1174.98034631553,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-87.256,30.437,13.8549190687548,0.516945652173913,0,0,91,2.44e-06
"17","PP108","M12033-0025",1510.61251584494,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-87.256,30.437,13.8549190687548,4.60642391304348,0,0,91,9.744e-05
"18","PP1081","M12033-0025",1264.95653591932,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-87.256,30.437,13.8549190687548,8.83638202247191,0,3,91,3.5e-06
"19","PP1091","M12033-0025",1550.36378027139,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-87.256,30.437,13.8549190687548,69.104988372093,0,6,91,0.00011813
"20","PP1104","M12033-0025",1195.27073599618,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-87.256,30.437,13.8549190687548,15.6445384615385,0,1,91,1.38e-05
"21","PP1122","M12033-0025",1405.8142783489,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-87.256,30.437,13.8549190687548,4.60428888888889,0,2,91,5.51e-06
"22","PP113","M12033-0025",2212.90860718113,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-87.256,30.437,13.8549190687548,65.3253586956522,0,0,91,0.00092939
"23","PP1131","M12033-0025",1418.9626094735,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-87.256,30.437,13.8549190687548,5.26251315789474,0,16,91,2.64e-06
"24","PP1167","M12033-0025",1262.64044748941,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-87.256,30.437,13.8549190687548,9.19611956521739,0,0,91,1.178e-05
"25","PP1175","M12033-0025",1318.30528435694,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-87.256,30.437,13.8549190687548,1.98909523809524,0,8,91,NA
"26","PP1217","M12033-0025",1580.41354026754,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-87.256,30.437,13.8549190687548,6.16370930232558,0,6,91,8.22e-06
"27","PP1218","M12033-0025",1264.08584012841,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-87.256,30.437,13.8549190687548,22.8831282051282,0,14,91,NA
"28","PP1239","M12033-0025",1007.78637389871,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-87.256,30.437,13.8549190687548,12.3639534883721,0,6,91,0.00033424
"29","PP1241","M12033-0025",1108.57395026295,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-87.256,30.437,13.8549190687548,86.4613409090909,0,4,91,0.00116048
"30","PP1250","M12033-0025",1199.95848100829,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-87.256,30.437,13.8549190687548,11.8929885057471,0,5,91,0.00010471
"31","PP1252","M12033-0025",1220.50071526817,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-87.256,30.437,13.8549190687548,14.3125652173913,0,0,91,0.0001181
"32","PP126","M12033-0025",2255.04787369859,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-87.256,30.437,13.8549190687548,11.3513804347826,0,0,91,0.00015703
"33","PP127","M12033-0025",1192.7078829791,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-99.1753,34.0825,-87.256,30.437,13.8549190687548,13.9272666666667,0,2,91,0.00045662
"34","PP1295","M12033-0025",1178.29429512328,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6405,39.1486,-87.256,30.437,13.8549190687548,19.2452386363636,0,4,91,0.00011398
"35","PP1353","M12033-0025",957.914137336932,3,-0.00595729991748942,0.0431155569751835,0.235225380459545,0,1000,"06-01","08-31",2005,13,5,-82.6176,38.1707,-87.256,30.437,13.8549190687548,143.361094117647,0,7,91,0.00012895
"36","PP1355","M12033-0025",848.463583601404,2,0.0378760996395758,1.75645838392335e-08,3.78516781735482e-06,1,1000,"06-01","08-31",2005,13,5,-84.7139,37.7889,-87.256,30.437,13.8549190687548,162.904101265823,0,13,91,0.00032813
"37","PP1356","M12033-0025",944.311898602184,3,-0.00351899177109766,0.300989523544974,0.59966379952032,0,1000,"06-01","08-31",2005,13,5,-85.035,38.7497,-87.256,30.437,13.8549190687548,158.662011363636,0,4,91,0.00013935
