"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M40071-0602",966.31452253725,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-97.087656,36.704761,NA,142.732260869565,92,0,91,0.000653785
"2","PP1001","M40071-0602",916.67642454837,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-97.087656,36.704761,NA,232.484772727273,92,4,91,1.731e-05
"3","PP10075","M40071-0602",1305.4952061512,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-97.087656,36.704761,NA,15.3283,92,22,91,5.635e-06
"4","PP1008","M40071-0602",1009.21858177961,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-97.087656,36.704761,NA,177.649362068966,92,34,91,2.35e-06
"5","PP1010","M40071-0602",902.944892478771,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-97.087656,36.704761,NA,193.883464788732,92,21,91,2.42e-05
"6","PP1012","M40071-0602",875.182378117285,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-97.087656,36.704761,NA,17.1713448275862,92,5,91,1.51e-06
"7","PP10343","M40071-0602",1845.6941435706,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-97.087656,36.704761,NA,1.51985227272727,92,4,91,0
"8","PP1040","M40071-0602",1120.12993721407,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-97.087656,36.704761,NA,35.7298695652174,92,0,91,1.355e-06
"9","PP1043","M40071-0602",889.777661151772,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-97.087656,36.704761,NA,52.81425,92,40,91,4.34e-06
"10","PP1046","M40071-0602",848.152675899292,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-97.087656,36.704761,NA,6.44823684210526,92,54,91,2.145e-06
"11","PP1048","M40071-0602",818.558322364229,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-97.087656,36.704761,NA,15.2080543478261,92,0,91,3.9e-06
"12","PP1058","M40071-0602",749.143419757342,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-97.087656,36.704761,NA,3.2285,92,84,91,NA
"13","PP1073","M40071-0602",747.380014406167,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-97.087656,36.704761,NA,13.1931463414634,92,10,91,1.696e-05
"14","PP1077","M40071-0602",695.720603354731,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-97.087656,36.704761,NA,8.76861038961039,92,15,91,1.77e-05
"15","PP10773","M40071-0602",1585.91770380333,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-97.087656,36.704761,NA,0.383228915662651,92,9,91,1.95e-07
"16","PP10774","M40071-0602",1792.65391545645,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-97.087656,36.704761,NA,0.516945652173913,92,0,91,2.55e-07
"17","PP108","M40071-0602",370.214245640887,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-97.087656,36.704761,NA,4.60642391304348,92,0,91,0.003870805
"18","PP1081","M40071-0602",785.568943172226,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-97.087656,36.704761,NA,8.83638202247191,92,3,91,9.5e-07
"19","PP1091","M40071-0602",626.962174639988,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-97.087656,36.704761,NA,69.104988372093,92,6,91,0.00062897
"20","PP1104","M40071-0602",685.54727899854,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-97.087656,36.704761,NA,15.6445384615385,92,1,91,9.215e-06
"21","PP1122","M40071-0602",662.290785143791,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-97.087656,36.704761,NA,4.60428888888889,92,2,91,1.4155e-05
