"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M12011-0035",1029.04880484613,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-80.169817,26.132677,NA,142.732260869565,92,0,91,0.00077519
"2","PP1001","M12011-0035",1671.52345666915,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-80.169817,26.132677,NA,232.484772727273,92,4,91,0.00012433
"3","PP10075","M12011-0035",2554.99051625106,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-80.169817,26.132677,NA,15.3283,92,22,91,5e-07
"4","PP1008","M12011-0035",1446.67848944952,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-80.169817,26.132677,NA,177.649362068966,92,34,91,0.00011153
"5","PP1010","M12011-0035",1632.22128568065,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-80.169817,26.132677,NA,193.883464788732,92,21,91,0.00013166
"6","PP1012","M12011-0035",1469.36839425166,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-80.169817,26.132677,NA,17.1713448275862,92,5,91,6.32e-06
"7","PP10343","M12011-0035",1663.64325067426,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-80.169817,26.132677,NA,1.51985227272727,92,4,91,5.2e-07
"8","PP1040","M12011-0035",1578.48349960779,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-80.169817,26.132677,NA,35.7298695652174,92,0,91,1.945e-05
"9","PP1043","M12011-0035",1526.27214064967,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-80.169817,26.132677,NA,52.81425,92,40,91,4.281e-05
"10","PP1046","M12011-0035",2052.74911532366,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-80.169817,26.132677,NA,6.44823684210526,92,54,91,1.25e-06
"11","PP1048","M12011-0035",1968.52095674204,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-80.169817,26.132677,NA,15.2080543478261,92,0,91,3.88e-06
"12","PP1058","M12011-0035",2049.4722916901,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-80.169817,26.132677,NA,3.2285,92,84,91,NA
"13","PP1073","M12011-0035",2044.4024742429,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-80.169817,26.132677,NA,13.1931463414634,92,10,91,4.12e-06
"14","PP1077","M12011-0035",2113.24320600831,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-80.169817,26.132677,NA,8.76861038961039,92,15,91,1.96e-06
"15","PP10773","M12011-0035",1221.06374942409,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-80.169817,26.132677,NA,0.383228915662651,92,9,91,2.13e-06
"16","PP10774","M12011-0035",1204.63512368543,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-80.169817,26.132677,NA,0.516945652173913,92,0,91,2.87e-06
"17","PP108","M12011-0035",2351.82374150284,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-80.169817,26.132677,NA,4.60642391304348,92,0,91,4.54e-06
"18","PP1081","M12011-0035",1952.53985666958,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-80.169817,26.132677,NA,8.83638202247191,92,3,91,2.04e-06
"19","PP1091","M12011-0035",2327.35672665602,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-80.169817,26.132677,NA,69.104988372093,92,6,91,1.914e-05
"20","PP1104","M12011-0035",1909.88259223063,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-80.169817,26.132677,NA,15.6445384615385,92,1,91,5.71e-06
"21","PP1122","M12011-0035",2149.43718980158,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-80.169817,26.132677,NA,4.60428888888889,92,2,91,9.9e-07
"22","PP113","M12011-0035",3038.21014281097,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-80.169817,26.132677,NA,65.3253586956522,92,0,91,7.038e-05
"23","PP1131","M12011-0035",2135.35481174947,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-80.169817,26.132677,NA,5.26251315789474,92,16,91,8.5e-07
"24","PP1167","M12011-0035",1966.44056489734,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-80.169817,26.132677,NA,9.19611956521739,92,0,91,3.44e-06
"25","PP1175","M12011-0035",2059.08445749195,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-80.169817,26.132677,NA,1.98909523809524,92,8,91,NA
"26","PP1217","M12011-0035",2333.13825838264,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-80.169817,26.132677,NA,6.16370930232558,92,6,91,1.7e-06
"27","PP1218","M12011-0035",1961.65332874791,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-80.169817,26.132677,NA,22.8831282051282,92,14,91,NA
"28","PP1239","M12011-0035",1832.23056817367,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-80.169817,26.132677,NA,12.3639534883721,92,6,91,2.038e-05
"29","PP1241","M12011-0035",1917.26657434452,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-80.169817,26.132677,NA,86.4613409090909,92,4,91,7.963e-05
"30","PP1250","M12011-0035",2006.65563978433,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-80.169817,26.132677,NA,11.8929885057471,92,5,91,8.13e-06
"31","PP1252","M12011-0035",2029.48049713626,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-80.169817,26.132677,NA,14.3125652173913,92,0,91,9.89e-06
"32","PP126","M12011-0035",3053.15319374107,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-80.169817,26.132677,NA,11.3513804347826,92,0,91,1.278e-05
"33","PP127","M12011-0035",2028.16347743695,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-99.1753,34.0825,-80.169817,26.132677,NA,13.9272666666667,92,2,91,1.712e-05
"34","PP1295","M12011-0035",1976.50349188034,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6405,39.1486,-80.169817,26.132677,NA,19.2452386363636,92,4,91,1.206e-05
"35","PP1353","M12011-0035",1354.58439139967,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6176,38.1707,-80.169817,26.132677,NA,143.361094117647,92,7,91,0.00026163
"36","PP1355","M12011-0035",1361.53409621044,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.7139,37.7889,-80.169817,26.132677,NA,162.904101265823,92,13,91,0.00018602
"37","PP1356","M12011-0035",1471.44052619157,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.035,38.7497,-80.169817,26.132677,NA,158.662011363636,92,4,91,0.00015372
