"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M40147-0217",860.365886020576,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-95.882622,36.512368,NA,142.732260869565,92,0,91,0.00095172
"2","PP1001","M40147-0217",831.161440818502,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-95.882622,36.512368,NA,232.484772727273,92,4,91,1.764e-05
"3","PP10075","M40147-0217",1290.62719823775,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-95.882622,36.512368,NA,15.3283,92,22,91,3.64e-06
"4","PP1008","M40147-0217",909.998328461426,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-95.882622,36.512368,NA,177.649362068966,92,34,91,2.99e-06
"5","PP1010","M40147-0217",814.24881934296,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-95.882622,36.512368,NA,193.883464788732,92,21,91,2.444e-05
"6","PP1012","M40147-0217",774.839703548774,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-95.882622,36.512368,NA,17.1713448275862,92,5,91,1.98e-06
"7","PP10343","M40147-0217",1752.84913235674,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-95.882622,36.512368,NA,1.51985227272727,92,4,91,0
"8","PP1040","M40147-0217",1029.03016749963,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-95.882622,36.512368,NA,35.7298695652174,92,0,91,1.49e-06
"9","PP1043","M40147-0217",793.309855527452,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-95.882622,36.512368,NA,52.81425,92,40,91,6.23e-06
"10","PP1046","M40147-0217",802.814014505087,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-95.882622,36.512368,NA,6.44823684210526,92,54,91,1.68e-06
"11","PP1048","M40147-0217",763.796850636485,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-95.882622,36.512368,NA,15.2080543478261,92,0,91,3.19e-06
"12","PP1058","M40147-0217",707.815350682433,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-95.882622,36.512368,NA,3.2285,92,84,91,NA
"13","PP1073","M40147-0217",705.40138725466,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-95.882622,36.512368,NA,13.1931463414634,92,10,91,1.176e-05
"14","PP1077","M40147-0217",667.328142473494,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-95.882622,36.512368,NA,8.76861038961039,92,15,91,2.226e-05
"15","PP10773","M40147-0217",1481.68841266827,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-95.882622,36.512368,NA,0.383228915662651,92,9,91,2.2e-07
"16","PP10774","M40147-0217",1687.6745042442,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-95.882622,36.512368,NA,0.516945652173913,92,0,91,2.8e-07
"17","PP108","M40147-0217",478.295329459398,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-95.882622,36.512368,NA,4.60642391304348,92,0,91,0.002330195
"18","PP1081","M40147-0217",729.753300699572,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-95.882622,36.512368,NA,8.83638202247191,92,3,91,1.2e-06
"19","PP1091","M40147-0217",646.771009739227,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-95.882622,36.512368,NA,69.104988372093,92,6,91,0.00070132
"20","PP1104","M40147-0217",626.366925330406,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-95.882622,36.512368,NA,15.6445384615385,92,1,91,1.245e-05
"21","PP1122","M40147-0217",642.656513413251,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-95.882622,36.512368,NA,4.60428888888889,92,2,91,1.712e-05
"22","PP113","M40147-0217",1315.05513698973,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-95.882622,36.512368,NA,65.3253586956522,92,0,91,0.01135395
"23","PP1131","M40147-0217",730.272329509378,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-95.882622,36.512368,NA,5.26251315789474,92,16,91,4.27e-06
"24","PP1167","M40147-0217",684.143655419473,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-95.882622,36.512368,NA,9.19611956521739,92,0,91,1.232e-05
"25","PP1175","M40147-0217",600.21826464751,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-95.882622,36.512368,NA,1.98909523809524,92,8,91,NA
"26","PP1217","M40147-0217",740.105173428946,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-95.882622,36.512368,NA,6.16370930232558,92,6,91,3.419e-05
"27","PP1218","M40147-0217",702.193693594123,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-95.882622,36.512368,NA,22.8831282051282,92,14,91,NA
"28","PP1239","M40147-0217",122.568536820544,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-95.882622,36.512368,NA,12.3639534883721,92,6,91,0.00475375
"29","PP1241","M40147-0217",231.482888850856,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-95.882622,36.512368,NA,86.4613409090909,92,4,91,0.00557974
"30","PP1250","M40147-0217",282.132723148031,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-95.882622,36.512368,NA,11.8929885057471,92,5,91,0.0008086
"31","PP1252","M40147-0217",283.272474173463,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-95.882622,36.512368,NA,14.3125652173913,92,0,91,0.0009087975
"32","PP126","M40147-0217",1462.25903661503,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-95.882622,36.512368,NA,11.3513804347826,92,0,91,0.00150121
"33","PP127","M40147-0217",402.900517007501,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-99.1753,34.0825,-95.882622,36.512368,NA,13.9272666666667,92,2,91,0.012670855
"34","PP1295","M40147-0217",312.361358864267,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6405,39.1486,-95.882622,36.512368,NA,19.2452386363636,92,4,91,0.000280125
"35","PP1353","M40147-0217",1188.69242100496,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6176,38.1707,-95.882622,36.512368,NA,143.361094117647,92,7,91,5.45e-06
"36","PP1355","M40147-0217",1001.6212624262,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.7139,37.7889,-95.882622,36.512368,NA,162.904101265823,92,13,91,8.13e-06
"37","PP1356","M40147-0217",988.520727831563,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.035,38.7497,-95.882622,36.512368,NA,158.662011363636,92,4,91,1.405e-05
"38","PP136","M40147-0217",1525.13753577188,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.6339,29.7333,-95.882622,36.512368,NA,94.4782826086957,92,0,91,0.00043136
"39","PP1361","M40147-0217",992.668369627255,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8483,38.0478,-95.882622,36.512368,NA,9.6974347826087,92,0,91,NA
"40","PP1363","M40147-0217",904.158498873293,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8894,38.1828,-95.882622,36.512368,NA,57.4235632183908,92,5,91,4.81e-06
"41","PP1364","M40147-0217",900.286572085902,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.91,38.0531,-95.882622,36.512368,NA,69.6929661016949,92,33,91,7.61e-06
