"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"44","PP1378","M48029-0059",1376.27751168997,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.9783,37.2608,-98.311692,29.275381,NA,299.692436619718,92,21,91,0.00010575
"45","PP1379","M48029-0059",1245.05622831972,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-88.775,37.1517,-98.311692,29.275381,NA,108.766151898734,92,13,91,0.00010824
"46","PP1381","M48029-0059",1436.99425190332,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.7917,37.9628,-98.311692,29.275381,NA,162.479735632184,92,5,91,3.932e-05
"47","PP1382","M48029-0059",1366.31861006416,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5028,37.6472,-98.311692,29.275381,NA,11.1061111111111,92,2,91,9.65e-06
"48","PP1383","M48029-0059",1366.24922724836,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5033,37.6467,-98.311692,29.275381,NA,32.8824651162791,92,6,91,1.601e-05
"49","PP1384","M48029-0059",1537.795372158,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5917,37,-98.311692,29.275381,NA,65.7681956521739,92,0,91,1.389e-05
"50","PP1393","M48029-0059",498.133554378648,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2917,30.2861,-98.311692,29.275381,NA,42.2187826086957,92,0,91,0.0070505125
"51","PP1552","M48029-0059",2298.6743197665,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.365,39.3269,-98.311692,29.275381,NA,113.853950617284,92,11,91,1.82e-06
"52","PP1554","M48029-0059",2279.49522715038,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.5268,39.1781,-98.311692,29.275381,NA,70.5514137931034,92,5,91,1.31e-06
"53","PP1570","M48029-0059",2195.44861112549,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.8269,39.595,-98.311692,29.275381,NA,16.8623913043478,92,23,91,NA
"54","PP1571","M48029-0059",2240.86106199055,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6861,38.5444,-98.311692,29.275381,NA,169.991,92,0,91,4.96e-06
"55","PP1572","M48029-0059",2206.18791618146,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.4644,39.2086,-98.311692,29.275381,NA,117.270988764045,92,3,91,2.67e-06
"56","PP1573","M48029-0059",2209.85343655798,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9767,38.3592,-98.311692,29.275381,NA,282.396275862069,92,5,91,9.14e-06
"57","PP160","M48029-0059",1151.37904506843,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-109.8931,32.0619,-98.311692,29.275381,NA,5.73258695652174,92,0,91,NA
"58","PP1606","M48029-0059",2719.13384637716,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-72.6053,42.2814,-98.311692,29.275381,NA,11.3578555555556,92,2,91,1e-08
"59","PP1613","M48029-0059",2808.18510465229,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.146,41.737,-98.311692,29.275381,NA,11.8615617977528,92,3,91,NA
"60","PP1619","M48029-0059",2803.68842467802,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.1914,41.7125,-98.311692,29.275381,NA,87.0745487804878,92,10,91,1.1e-07
"61","PP1626","M48029-0059",2860.67372028909,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.8792,42.5267,-98.311692,29.275381,NA,26.4023417721519,92,13,91,NA
"62","PP165","M48029-0059",817.433220455243,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2889,36.1906,-98.311692,29.275381,NA,56.3204782608696,92,0,91,0.00028419
"63","PP1695","M48029-0059",1888.305971517,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2417,43.2542,-98.311692,29.275381,NA,38.7812272727273,92,4,91,NA
