"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M42017-0012",1423.75509271678,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-74.882222,40.107222,17.9088371703298,142.732260869565,0,0,91,0.00035879
"2","PP1001","M42017-0012",1070.32561868515,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-74.882222,40.107222,17.9088371703298,232.484772727273,0,4,91,0.01982201
"3","PP10075","M42017-0012",1526.20414544329,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-74.882222,40.107222,17.9088371703298,15.3283,0,22,91,0.00010266
"4","PP1008","M42017-0012",967.77801000924,3,-0.0069128774735717,0.538983564130062,0.711586158425233,0,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-74.882222,40.107222,17.9088371703298,177.649362068966,0,34,91,0.00493158
"5","PP1010","M42017-0012",1074.89536662015,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-74.882222,40.107222,17.9088371703298,193.883464788732,0,21,91,0.01388095
"6","PP1012","M42017-0012",1104.13238397322,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-74.882222,40.107222,17.9088371703298,17.1713448275862,0,5,91,0.00025475
"7","PP10343","M42017-0012",154.423714402395,0,-0.0093135685114568,0.0756299875868518,0.204711216148856,0,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-74.882222,40.107222,17.9088371703298,1.51985227272727,0,4,91,0.00438296
"8","PP1040","M42017-0012",855.830613528482,2,0.00331663345391778,0.20107302033646,0.389725677275853,0,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-74.882222,40.107222,17.9088371703298,35.7298695652174,0,0,91,0.00398487
"9","PP1043","M42017-0012",1081.53693251709,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-74.882222,40.107222,17.9088371703298,52.81425,0,40,91,0.00240476
"10","PP1046","M42017-0012",1345.1833615332,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-74.882222,40.107222,17.9088371703298,6.44823684210526,0,54,91,0.00032121
"11","PP1048","M42017-0012",1304.41788651752,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-74.882222,40.107222,17.9088371703298,15.2080543478261,0,0,91,0.00086819
"12","PP1058","M42017-0012",1424.28861016344,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-74.882222,40.107222,17.9088371703298,3.2285,0,84,91,NA
"13","PP1073","M42017-0012",1421.5928853998,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-74.882222,40.107222,17.9088371703298,13.1931463414634,0,10,91,0.00079579
"14","PP1077","M42017-0012",1523.40635500061,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-74.882222,40.107222,17.9088371703298,8.76861038961039,0,15,91,0.00028887
"15","PP10773","M42017-0012",506.145939858811,1,0.00323074875057497,0.655513477833263,0.792041725930151,0,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-74.882222,40.107222,17.9088371703298,0.383228915662651,0,9,91,1.262e-05
"16","PP10774","M42017-0012",425.585931765872,1,0.0152451957010127,0.219277777360677,0.40680595987434,0,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-74.882222,40.107222,17.9088371703298,0.516945652173913,0,0,91,1.293e-05
"17","PP108","M42017-0012",2264.20179749829,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-74.882222,40.107222,17.9088371703298,4.60642391304348,0,0,91,0.00014728
"18","PP1081","M42017-0012",1320.91475137839,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-74.882222,40.107222,17.9088371703298,8.83638202247191,0,3,91,0.00043472
"19","PP1091","M42017-0012",1814.56887398638,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-74.882222,40.107222,17.9088371703298,69.104988372093,0,6,91,0.00181841
"20","PP1104","M42017-0012",1377.54699934293,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-74.882222,40.107222,17.9088371703298,15.6445384615385,0,1,91,0.00067556
"21","PP1122","M42017-0012",1584.92136196767,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-74.882222,40.107222,17.9088371703298,4.60428888888889,0,2,91,0.00015734
"22","PP113","M42017-0012",3161.72138084333,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-74.882222,40.107222,17.9088371703298,65.3253586956522,0,0,91,0.00046555
"23","PP1131","M42017-0012",1491.59657048559,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-74.882222,40.107222,17.9088371703298,5.26251315789474,0,16,91,0.00011646
"24","PP1167","M42017-0012",1371.40345738249,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-74.882222,40.107222,17.9088371703298,9.19611956521739,0,0,91,0.00054738
"25","PP1175","M42017-0012",1526.74524903551,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-74.882222,40.107222,17.9088371703298,1.98909523809524,0,8,91,NA
"26","PP1217","M42017-0012",1726.67444447455,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-74.882222,40.107222,17.9088371703298,6.16370930232558,0,6,91,0.00016814
"27","PP1218","M42017-0012",1351.98628643917,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-74.882222,40.107222,17.9088371703298,22.8831282051282,0,14,91,NA
"28","PP1239","M42017-0012",1755.17915448302,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-74.882222,40.107222,17.9088371703298,12.3639534883721,0,6,91,0.00028995
"29","PP1241","M42017-0012",1713.53501518137,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-74.882222,40.107222,17.9088371703298,86.4613409090909,0,4,91,0.00254365
"30","PP1250","M42017-0012",1752.51804609634,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-74.882222,40.107222,17.9088371703298,11.8929885057471,0,5,91,0.00041134
"31","PP1252","M42017-0012",1776.96725850737,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-74.882222,40.107222,17.9088371703298,14.3125652173913,0,0,91,0.00038939
"32","PP126","M42017-0012",3335.2572638971,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-74.882222,40.107222,17.9088371703298,11.3513804347826,0,0,91,5.31e-05
