"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M54003-0003",1164.89797858258,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-77.964125,39.448006,20.3485402292197,142.732260869565,0,0,91,0.00131502
"2","PP1001","M54003-0003",813.11240468674,2,-0.00644039490876773,0.255625562512202,0.520173483227273,0,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-77.964125,39.448006,20.3485402292197,232.484772727273,0,4,91,0.04860244375
"3","PP10075","M54003-0003",1376.37512737311,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-77.964125,39.448006,20.3485402292197,15.3283,0,22,91,7.99375e-05
"4","PP1008","M54003-0003",695.765092408653,2,-0.0116304396713088,0.318168881204506,0.580117146965527,0,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-77.964125,39.448006,20.3485402292197,177.649362068966,0,34,91,0.02178179375
"5","PP1010","M54003-0003",813.540498290801,2,0.00158736835275816,0.825128426111707,0.925540880082973,0,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-77.964125,39.448006,20.3485402292197,193.883464788732,0,21,91,0.03923133
"6","PP1012","M54003-0003",831.978353584692,2,-0.0159304084642811,0.0974079447261167,0.308634955300685,0,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-77.964125,39.448006,20.3485402292197,17.1713448275862,0,5,91,0.00109453125
"7","PP10343","M54003-0003",198.521804696436,0,-0.00747530010924425,0.10392794242578,0.320158469929879,0,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-77.964125,39.448006,20.3485402292197,1.51985227272727,0,4,91,3.927625e-05
"8","PP1040","M54003-0003",596.253026823591,1,0.00579575641944676,0.0584131453244312,0.237730287777615,0,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-77.964125,39.448006,20.3485402292197,35.7298695652174,0,0,91,0.01154387
"9","PP1043","M54003-0003",812.168072921274,2,0.00912439435049675,0.361313273164353,0.616373484286226,0,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-77.964125,39.448006,20.3485402292197,52.81425,0,40,91,0.00845193875
"10","PP1046","M54003-0003",1119.33085634165,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-77.964125,39.448006,20.3485402292197,6.44823684210526,0,54,91,0.000520105
"11","PP1048","M54003-0003",1069.67517700985,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-77.964125,39.448006,20.3485402292197,15.2080543478261,0,0,91,0.0013860725
"12","PP1058","M54003-0003",1190.27272175612,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-77.964125,39.448006,20.3485402292197,3.2285,0,84,91,NA
"13","PP1073","M54003-0003",1187.11886014642,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-77.964125,39.448006,20.3485402292197,13.1931463414634,0,10,91,0.001488135
"14","PP1077","M54003-0003",1289.12706339013,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-77.964125,39.448006,20.3485402292197,8.76861038961039,0,15,91,0.000593335
"15","PP10773","M54003-0003",282.801780721014,0,0.0134921208819243,0.11279406991575,0.333066822537627,0,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-77.964125,39.448006,20.3485402292197,0.383228915662651,0,9,91,3.277125e-05
"16","PP10774","M54003-0003",321.73125245117,1,0.0297781034742861,0.0361337221947659,0.190994767465809,0,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-77.964125,39.448006,20.3485402292197,0.516945652173913,0,0,91,4.725e-06
"17","PP108","M54003-0003",2003.43767426203,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-77.964125,39.448006,20.3485402292197,4.60642391304348,0,0,91,0.00032166375
"18","PP1081","M54003-0003",1082.50274365774,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-77.964125,39.448006,20.3485402292197,8.83638202247191,0,3,91,0.00080055625
"19","PP1091","M54003-0003",1581.2568347959,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-77.964125,39.448006,20.3485402292197,69.104988372093,0,6,91,0.00316284125
"20","PP1104","M54003-0003",1129.66959049737,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-77.964125,39.448006,20.3485402292197,15.6445384615385,0,1,91,0.00147269
"21","PP1122","M54003-0003",1349.89773599811,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-77.964125,39.448006,20.3485402292197,4.60428888888889,0,2,91,0.0002663775
"22","PP113","M54003-0003",2898.52853870908,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-77.964125,39.448006,20.3485402292197,65.3253586956522,0,0,91,0.00110189875
"23","PP1131","M54003-0003",1263.37678701585,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-77.964125,39.448006,20.3485402292197,5.26251315789474,0,16,91,0.000196805
