"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"107","PP2277","M55043-0009",559.655652687787,1,0.00424344041843237,0.114897422916318,0.338595670798292,0,1000,"06-01","08-31",2005,13,5,-96.7842,40.5589,-90.698,42.693,13.6048111595189,14.9199213483146,0,3,91,0.01022628
"108","PP2291","M55043-0009",460.228315424091,1,-0.000679889271824049,0.734138016485553,0.887852006536967,0,1000,"06-01","08-31",2005,13,5,-95.9458,41.3297,-90.698,42.693,13.6048111595189,49.0890113636364,0,4,91,0.02817877
"109","PP2324","M55043-0009",2151.98353149809,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.6364,36.6531,-90.698,42.693,13.6048111595189,8.40956060606061,0,26,91,0.0013208525
"110","PP2341","M55043-0009",2225.46854177952,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-114.5917,35.1458,-90.698,42.693,13.6048111595189,128.205314606742,0,3,91,NA
"111","PP2364","M55043-0009",1567.38219379935,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.4692,43.1411,-90.698,42.693,13.6048111595189,103.283329411765,0,7,91,3e-07
"112","PP2367","M55043-0009",1623.3363269423,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.7842,43.0978,-90.698,42.693,13.6048111595189,20.2991294117647,0,7,91,7e-08
"113","PP2378","M55043-0009",1401.09508516611,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.6339,39.29,-90.698,42.693,13.6048111595189,41.3092962962963,0,11,91,7e-08
"114","PP2384","M55043-0009",1316.28356226819,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.5015,39.6747,-90.698,42.693,13.6048111595189,10.6472386363636,0,4,91,NA
"115","PP2403","M55043-0009",1397.90937898234,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.0719,40.7478,-90.698,42.693,13.6048111595189,78.7622235294118,0,7,91,2.9e-07
"116","PP2408","M55043-0009",1361.03626867073,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-74.7325,40.1797,-90.698,42.693,13.6048111595189,55.7943529411765,0,7,91,2.3e-07
"117","PP2442","M55043-0009",1660.39035154396,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4814,36.69,-90.698,42.693,13.6048111595189,32.40965,0,12,91,0.0051672
"118","PP2451","M55043-0009",1651.10083659351,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-108.4386,36.8006,-90.698,42.693,13.6048111595189,43.4291445783133,0,9,91,0.0061527775
"119","PP2480","M55043-0009",1386.77590913381,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-73.9646,41.573,-90.698,42.693,13.6048111595189,32.9090909090909,0,4,91,1.5e-07
"120","PP2526","M55043-0009",1212.30216131684,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-75.9747,42.1117,-90.698,42.693,13.6048111595189,38.8433536585366,0,10,91,NA
"121","PP2527","M55043-0009",1125.61052696386,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9483,42.6789,-90.698,42.693,13.6048111595189,50.3002168674699,0,9,91,NA
"122","PP2535","M55043-0009",1152.06039301038,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6336,42.6028,-90.698,42.693,13.6048111595189,8.47660869565217,0,0,91,NA
