"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M47065-0031",354.481116864929,1,0.003258025396056,0.204032796528213,0.518574830895177,0,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-85.24293,34.99438,17.8286540124039,142.732260869565,0,0,91,0.02219295
"2","PP1001","M47065-0031",580.184424723935,1,-0.00128027657610895,0.764318733045851,0.914008338621135,0,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-85.24293,34.99438,17.8286540124039,232.484772727273,0,4,91,0.00167067
"3","PP10075","M47065-0031",1470.11380853582,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-85.24293,34.99438,17.8286540124039,15.3283,0,22,91,4.73e-06
"4","PP1008","M47065-0031",366.672737350778,1,-0.00683659798595941,0.460918230077973,0.77071945282068,0,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-85.24293,34.99438,17.8286540124039,177.649362068966,0,34,91,0.00191219
"5","PP1010","M47065-0031",539.250102555677,1,0.00790964863686578,0.0959951761130993,0.367433228849001,0,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-85.24293,34.99438,17.8286540124039,193.883464788732,0,21,91,0.0024069
"6","PP1012","M47065-0031",373.567120961215,1,0.00456928196794407,0.556408640866591,0.820517256315261,0,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-85.24293,34.99438,17.8286540124039,17.1713448275862,0,5,91,0.00039833
"7","PP10343","M47065-0031",1006.07485184651,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-85.24293,34.99438,17.8286540124039,1.51985227272727,0,4,91,2.1e-07
"8","PP1040","M47065-0031",534.553922796727,1,0.00341338797741513,0.205529479441212,0.520547245638462,0,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-85.24293,34.99438,17.8286540124039,35.7298695652174,0,0,91,9.614e-05
"9","PP1043","M47065-0031",430.926872019527,1,-0.00806291146145814,0.237856349947758,0.564531096996803,0,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-85.24293,34.99438,17.8286540124039,52.81425,0,40,91,0.0013479
"10","PP1046","M47065-0031",956.824970740215,3,-0.00166837489225784,0.693252905853301,0.876167591495996,0,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-85.24293,34.99438,17.8286540124039,6.44823684210526,0,54,91,2.445e-05
"11","PP1048","M47065-0031",872.638746418591,2,0.00466367995093762,0.361801089453823,0.685204753868452,0,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-85.24293,34.99438,17.8286540124039,15.2080543478261,0,0,91,6.746e-05
"12","PP1058","M47065-0031",956.56844110028,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-85.24293,34.99438,17.8286540124039,3.2285,0,84,91,NA
"13","PP1073","M47065-0031",951.535071790066,3,-0.00617517953289648,0.247325661160888,0.575637592718061,0,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-85.24293,34.99438,17.8286540124039,13.1931463414634,0,10,91,0.00012523
"14","PP1077","M47065-0031",1025.9844752516,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-85.24293,34.99438,17.8286540124039,8.76861038961039,0,15,91,8.9e-05
"15","PP10773","M47065-0031",587.133541819747,1,0.0112521080985324,0.146352271098267,0.448149329279315,0,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-85.24293,34.99438,17.8286540124039,0.383228915662651,0,9,91,3.88e-06
"16","PP10774","M47065-0031",767.383658838596,2,0.0154144937321216,0.186375932934782,0.503475109295243,0,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-85.24293,34.99438,17.8286540124039,0.516945652173913,0,0,91,3.5e-06
"17","PP108","M47065-0031",1445.1393120663,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-85.24293,34.99438,17.8286540124039,4.60642391304348,0,0,91,0.00033998
"18","PP1081","M47065-0031",857.200513220233,2,0.0145342556554764,0.280580386893092,0.611503345353321,0,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-85.24293,34.99438,17.8286540124039,8.83638202247191,0,3,91,3.868e-05
"19","PP1091","M47065-0031",1263.70678931681,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-85.24293,34.99438,17.8286540124039,69.104988372093,0,6,91,0.00093042
