"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M47119-2007",345.742584714728,1,0.00335588365442901,0.166179569930495,0.434840963035593,0,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-87.0096,35.65188,18.3439850424171,142.732260869565,0,0,91,0.0250059881818182
"2","PP1001","M47119-2007",475.589423965759,1,-0.000159763933544485,0.968323403506812,0.994692230540376,0,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-87.0096,35.65188,18.3439850424171,232.484772727273,0,4,91,0.00133548
"3","PP10075","M47119-2007",1358.45259991786,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-87.0096,35.65188,18.3439850424171,15.3283,0,22,91,4.48e-06
"4","PP1008","M47119-2007",308.041085948273,0,-0.00235562499437308,0.781424091792628,0.904990039492576,0,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-87.0096,35.65188,18.3439850424171,177.649362068966,0,34,91,0.000606290909090909
"5","PP1010","M47119-2007",431.988506460003,1,0.00688321163155584,0.107011176656376,0.346702877640596,0,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-87.0096,35.65188,18.3439850424171,193.883464788732,0,21,91,0.00224692545454545
"6","PP1012","M47119-2007",252.186768196741,0,0.0110324794516246,0.122092659250769,0.371743967783284,0,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-87.0096,35.65188,18.3439850424171,17.1713448275862,0,5,91,0.000297802727272727
"7","PP10343","M47119-2007",1085.96892313291,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-87.0096,35.65188,18.3439850424171,1.51985227272727,0,4,91,9e-08
"8","PP1040","M47119-2007",496.950654635675,1,0.00328940742716529,0.177820953208289,0.450002810254629,0,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-87.0096,35.65188,18.3439850424171,35.7298695652174,0,0,91,6.01827272727273e-05
"9","PP1043","M47119-2007",319.131811375489,1,-0.00986973434962259,0.177825364889163,0.450002810254629,0,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-87.0096,35.65188,18.3439850424171,52.81425,0,40,91,0.000857925454545454
"10","PP1046","M47119-2007",823.422429184051,2,-0.00134072405369438,0.728124768255282,0.882575476673069,0,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-87.0096,35.65188,18.3439850424171,6.44823684210526,0,54,91,2.67472727272727e-05
"11","PP1048","M47119-2007",738.549528710234,2,0.000572483712927933,0.903192537470915,0.969370731650931,0,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-87.0096,35.65188,18.3439850424171,15.2080543478261,0,0,91,8.08654545454545e-05
"12","PP1058","M47119-2007",810.749291139248,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-87.0096,35.65188,18.3439850424171,3.2285,0,84,91,NA
"13","PP1073","M47119-2007",805.661343089593,2,-9.7352434935236e-05,0.983765003286652,0.995837694088918,0,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-87.0096,35.65188,18.3439850424171,13.1931463414634,0,10,91,0.000157793636363636
"14","PP1077","M47119-2007",872.550342100971,2,-0.0160611599620543,0.0250031746075037,0.157595767223054,0,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-87.0096,35.65188,18.3439850424171,8.76861038961039,0,15,91,0.000121309090909091
"15","PP10773","M47119-2007",712.776297294092,2,0.00277223514983525,0.701908799056247,0.873853585190688,0,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-87.0096,35.65188,18.3439850424171,0.383228915662651,0,9,91,9.94545454545455e-07
"16","PP10774","M47119-2007",907.575479747718,2,0.013242833505333,0.219340616260132,0.49535071764463,0,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-87.0096,35.65188,18.3439850424171,0.516945652173913,0,0,91,1.07181818181818e-06
"17","PP108","M47119-2007",1270.34348690731,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-87.0096,35.65188,18.3439850424171,4.60642391304348,0,0,91,0.00043341
"18","PP1081","M47119-2007",718.884302327286,2,0.0137988521583188,0.260210325143735,0.537391733351705,0,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-87.0096,35.65188,18.3439850424171,8.83638202247191,0,3,91,4.10072727272727e-05
"19","PP1091","M47119-2007",1097.77300479477,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-87.0096,35.65188,18.3439850424171,69.104988372093,0,6,91,0.00131389090909091
"20","PP1104","M47119-2007",669.56083764377,2,-0.0155542847062916,0.116366724523963,0.364522269593139,0,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-87.0096,35.65188,18.3439850424171,15.6445384615385,0,1,91,0.000224073636363636
"21","PP1122","M47119-2007",909.652670316521,2,0.00593759340661648,0.0322308498793034,0.174751789975384,0,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-87.0096,35.65188,18.3439850424171,4.60428888888889,0,2,91,6.80054545454545e-05
"22","PP113","M47119-2007",2115.28351307841,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-87.0096,35.65188,18.3439850424171,65.3253586956522,0,0,91,0.00214949545454545
"23","PP1131","M47119-2007",895.739776011288,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-87.0096,35.65188,18.3439850424171,5.26251315789474,0,16,91,2.98818181818182e-05
"24","PP1167","M47119-2007",728.166783742046,2,-0.00164879469535899,0.451594356213927,0.69364214370783,0,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-87.0096,35.65188,18.3439850424171,9.19611956521739,0,0,91,0.000131018181818182
"25","PP1175","M47119-2007",819.31674449434,2,0.00735657382646478,0.0757402824618598,0.276385592141523,0,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-87.0096,35.65188,18.3439850424171,1.98909523809524,0,8,91,NA
"26","PP1217","M47119-2007",1094.07465758597,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-87.0096,35.65188,18.3439850424171,6.16370930232558,0,6,91,8.469e-05
"27","PP1218","M47119-2007",724.895922017291,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-87.0096,35.65188,18.3439850424171,22.8831282051282,0,14,91,NA
"28","PP1239","M47119-2007",707.625785413022,2,0.00422603369175177,0.149916001430919,0.416878720556565,0,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-87.0096,35.65188,18.3439850424171,12.3639534883721,0,6,91,0.00228809636363636
"29","PP1241","M47119-2007",741.736907088128,2,-0.00374357859498827,0.261196311809535,0.537391733351705,0,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-87.0096,35.65188,18.3439850424171,86.4613409090909,0,4,91,0.00960537909090909
"30","PP1250","M47119-2007",820.826700416223,2,-0.00411414999462736,0.430277339185139,0.679041627849081,0,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-87.0096,35.65188,18.3439850424171,11.8929885057471,0,5,91,0.000805242727272727
"31","PP1252","M47119-2007",846.396256396983,2,0.00350513070339721,0.220526329105253,0.49535071764463,0,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-87.0096,35.65188,18.3439850424171,14.3125652173913,0,0,91,0.000987132727272727
"32","PP126","M47119-2007",2237.89571468408,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-87.0096,35.65188,18.3439850424171,11.3513804347826,0,0,91,0.000285252727272727
