"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M42071-0012",1332.08590203499,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-76.1124,40.043833,NA,142.732260869565,92,0,91,0.00074543
"2","PP1001","M42071-0012",965.882708611433,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-76.1124,40.043833,NA,232.484772727273,92,4,91,0.03222673
"3","PP10075","M42071-0012",1449.00513308428,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-76.1124,40.043833,NA,15.3283,92,22,91,0.00010192
"4","PP1008","M42071-0012",863.104711781072,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-76.1124,40.043833,NA,177.649362068966,92,34,91,0.00892649
"5","PP1010","M42071-0012",970.019614690374,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-76.1124,40.043833,NA,193.883464788732,92,21,91,0.023452155
"6","PP1012","M42071-0012",999.466442119158,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-76.1124,40.043833,NA,17.1713448275862,92,5,91,0.00073812
"7","PP10343","M42071-0012",89.7939729268988,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-76.1124,40.043833,NA,1.51985227272727,92,4,91,0.002860475
"8","PP1040","M42071-0012",751.015712328566,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-76.1124,40.043833,NA,35.7298695652174,92,0,91,0.0065835
"9","PP1043","M42071-0012",976.436204899776,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-76.1124,40.043833,NA,52.81425,92,40,91,0.00441867
"10","PP1046","M42071-0012",1246.86803307744,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-76.1124,40.043833,NA,6.44823684210526,92,54,91,0.00055288
"11","PP1048","M42071-0012",1204.09087597684,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-76.1124,40.043833,NA,15.2080543478261,92,0,91,0.00125971
"12","PP1058","M42071-0012",1324.25048921107,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-76.1124,40.043833,NA,3.2285,92,84,91,NA
"13","PP1073","M42071-0012",1321.45308295218,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-76.1124,40.043833,NA,13.1931463414634,92,10,91,0.00138434
"14","PP1077","M42071-0012",1423.40595443687,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-76.1124,40.043833,NA,8.76861038961039,92,15,91,0.0005616
"15","PP10773","M42071-0012",425.719870673121,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-76.1124,40.043833,NA,0.383228915662651,92,9,91,3.169e-05
"16","PP10774","M42071-0012",384.275339206033,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-76.1124,40.043833,NA,0.516945652173913,92,0,91,1.907e-05
"17","PP108","M42071-0012",2159.58567849451,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-76.1124,40.043833,NA,4.60642391304348,92,0,91,0.00030665
"18","PP1081","M42071-0012",1219.84571478485,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-76.1124,40.043833,NA,8.83638202247191,92,3,91,0.00073459
"19","PP1091","M42071-0012",1715.00495914051,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-76.1124,40.043833,NA,69.104988372093,92,6,91,0.00280383
"20","PP1104","M42071-0012",1274.71141602511,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-76.1124,40.043833,NA,15.6445384615385,92,1,91,0.00113784
"21","PP1122","M42071-0012",1484.81037351298,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-76.1124,40.043833,NA,4.60428888888889,92,2,91,0.00025112
"22","PP113","M42071-0012",3056.87379081243,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-76.1124,40.043833,NA,65.3253586956522,92,0,91,0.00090513
"23","PP1131","M42071-0012",1392.92231317151,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4394,42.5267,-76.1124,40.043833,NA,5.26251315789474,92,16,91,0.00018676
"24","PP1167","M42071-0012",1269.93453845496,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.0569,41.3917,-76.1124,40.043833,NA,9.19611956521739,92,0,91,0.00115253
"25","PP1175","M42071-0012",1425.25845077165,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9144,41.3981,-76.1124,40.043833,NA,1.98909523809524,92,8,91,NA
"26","PP1217","M42071-0012",1629.21925866785,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2569,43.1606,-76.1124,40.043833,NA,6.16370930232558,92,6,91,0.00023582
"27","PP1218","M42071-0012",1250.68368618252,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8233,41.4569,-76.1124,40.043833,NA,22.8831282051282,92,14,91,NA
"28","PP1239","M42071-0012",1650.03799514346,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6986,37.0719,-76.1124,40.043833,NA,12.3639534883721,92,6,91,0.0005355
"29","PP1241","M42071-0012",1608.54703464725,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6389,38.3472,-76.1124,40.043833,NA,86.4613409090909,92,4,91,0.00502674
"30","PP1250","M42071-0012",1647.96716807735,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2692,39.0072,-76.1124,40.043833,NA,11.8929885057471,92,5,91,0.00078852
"31","PP1252","M42071-0012",1672.48191015169,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.5669,39.0522,-76.1124,40.043833,NA,14.3125652173913,92,0,91,0.00069477
"32","PP126","M42071-0012",3230.09115710141,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.9047,32.16,-76.1124,40.043833,NA,11.3513804347826,92,0,91,0.00010174
"33","PP127","M42071-0012",2147.98773377433,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-99.1753,34.0825,-76.1124,40.043833,NA,13.9272666666667,92,2,91,0.00050553
"34","PP1295","M42071-0012",1591.68860937313,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.6405,39.1486,-76.1124,40.043833,NA,19.2452386363636,92,4,91,0.00092839
"35","PP1353","M42071-0012",599.684519961273,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6176,38.1707,-76.1124,40.043833,NA,143.361094117647,92,7,91,0.02179591
"36","PP1355","M42071-0012",786.476289543233,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.7139,37.7889,-76.1124,40.043833,NA,162.904101265823,92,13,91,0.01152642
"37","PP1356","M42071-0012",781.554546583568,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.035,38.7497,-76.1124,40.043833,NA,158.662011363636,92,4,91,0.02691024
"38","PP136","M42071-0012",1249.55667228125,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.6339,29.7333,-76.1124,40.043833,NA,94.4782826086957,92,0,91,0.00017708
"39","PP1361","M42071-0012",787.678033613183,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8483,38.0478,-76.1124,40.043833,NA,9.6974347826087,92,0,91,NA
"40","PP1363","M42071-0012",869.963046889661,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8894,38.1828,-76.1124,40.043833,NA,57.4235632183908,92,5,91,0.00667852
"41","PP1364","M42071-0012",875.951561993187,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.91,38.0531,-76.1124,40.043833,NA,69.6929661016949,92,33,91,0.00949579
"42","PP1372","M42071-0012",1023.81950468518,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5912,37.8453,-76.1124,40.043833,NA,6.61208333333333,92,80,91,NA
"43","PP1374","M42071-0012",980.920434438187,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.0597,37.7958,-76.1124,40.043833,NA,16.827358974359,92,14,91,0.00298613
"44","PP1378","M42071-0012",994.253058557679,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.9783,37.2608,-76.1124,40.043833,NA,299.692436619718,92,21,91,0.01947674
"45","PP1379","M42071-0012",1147.69933669612,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-88.775,37.1517,-76.1124,40.043833,NA,108.766151898734,92,13,91,0.00782918
"46","PP1381","M42071-0012",952.815711363408,3,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.7917,37.9628,-76.1124,40.043833,NA,162.479735632184,92,5,91,0.02497177
"47","PP1382","M42071-0012",1023.19232748707,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5028,37.6472,-76.1124,40.043833,NA,11.1061111111111,92,2,91,0.00143731
"48","PP1383","M42071-0012",1023.25184391323,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.5033,37.6467,-76.1124,40.043833,NA,32.8824651162791,92,6,91,0.00279896
"49","PP1384","M42071-0012",812.520404783474,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5917,37,-76.1124,40.043833,NA,65.7681956521739,92,0,91,0.00362303
"50","PP1393","M42071-0012",1897.53164753741,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2917,30.2861,-76.1124,40.043833,NA,42.2187826086957,92,0,91,0.00011064
"51","PP1552","M42071-0012",82.4973466434395,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.365,39.3269,-76.1124,40.043833,NA,113.853950617284,92,11,91,0.0247826675
"52","PP1554","M42071-0012",102.496614500843,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.5268,39.1781,-76.1124,40.043833,NA,70.5514137931034,92,5,91,0.01160137
"53","PP1570","M42071-0012",155.017934850692,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.8269,39.595,-76.1124,40.043833,NA,16.8623913043478,92,23,91,NA
"54","PP1571","M42071-0012",173.669924960353,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.6861,38.5444,-76.1124,40.043833,NA,169.991,92,0,91,0.0051663525
"55","PP1572","M42071-0012",148.570152955053,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-77.4644,39.2086,-76.1124,40.043833,NA,117.270988764045,92,3,91,0.041931435
"56","PP1573","M42071-0012",201.375806097672,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9767,38.3592,-76.1124,40.043833,NA,282.396275862069,92,5,91,0.0098654525
"57","PP160","M42071-0012",3148.83599372314,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-109.8931,32.0619,-76.1124,40.043833,NA,5.73258695652174,92,0,91,NA
"58","PP1606","M42071-0012",385.15193162794,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-72.6053,42.2814,-76.1124,40.043833,NA,11.3578555555556,92,2,91,4.79e-05
"59","PP1613","M42071-0012",458.740062949531,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.146,41.737,-76.1124,40.043833,NA,11.8615617977528,92,3,91,NA
"60","PP1619","M42071-0012",454.20867917117,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-71.1914,41.7125,-76.1124,40.043833,NA,87.0745487804878,92,10,91,0.00011889
"61","PP1626","M42071-0012",517.750996316009,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-70.8792,42.5267,-76.1124,40.043833,NA,26.4023417721519,92,13,91,NA
"62","PP165","M42071-0012",1731.3780501977,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-95.2889,36.1906,-76.1124,40.043833,NA,56.3204782608696,92,0,91,0.00183561
"63","PP1695","M42071-0012",915.267152739082,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2417,43.2542,-76.1124,40.043833,NA,38.7812272727273,92,4,91,NA
"64","PP1702","M42071-0012",755.824749753021,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-76.1124,40.043833,NA,43.8132247191011,92,3,91,NA
"65","PP1710","M42071-0012",900.269429336804,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2036,42.9103,-76.1124,40.043833,NA,123.691392405063,92,13,91,0.01684765
"66","PP1720","M42071-0012",755.824749753021,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.8431,43.6425,-76.1124,40.043833,NA,33.6371071428571,92,8,91,NA
"67","PP1723","M42071-0012",647.517269721426,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.4486,41.7917,-76.1124,40.043833,NA,29.2719382716049,92,11,91,0.01207468
"68","PP1731","M42071-0012",686.787291039137,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.6436,43.8519,-76.1124,40.043833,NA,6.24174074074074,92,11,91,0.00026979
"69","PP1733","M42071-0012",642.308457276523,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.3461,41.8917,-76.1124,40.043833,NA,362.374127906977,92,6,91,0.06155329
"70","PP1740","M42071-0012",637.368321570895,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1131,42.2733,-76.1124,40.043833,NA,43.4543928571429,92,8,91,0.0057535
"71","PP1743","M42071-0012",611.362963217431,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-82.4719,42.7642,-76.1124,40.043833,NA,130.560636363636,92,4,91,0.01288513
"72","PP1745","M42071-0012",637.048176412415,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1811,42.1236,-76.1124,40.043833,NA,84.8835930232558,92,6,91,0.00782424
"73","PP1769","M42071-0012",1166.34529066114,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.395,46.5789,-76.1124,40.043833,NA,60.9688,92,87,91,0.00043157
"74","PP1825","M42071-0012",908.143374875362,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.2342,43.0722,-76.1124,40.043833,NA,3.03230434782609,92,0,91,0.00020352
"75","PP1830","M42071-0012",889.484779115445,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-86.1133,42.7956,-76.1124,40.043833,NA,2.62830434782609,92,0,91,0.00021169
"76","PP1831","M42071-0012",765.957657020657,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.5586,42.7183,-76.1124,40.043833,NA,20.787037037037,92,38,91,NA
"77","PP1832","M42071-0012",772.5715257606,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.6572,42.6919,-76.1124,40.043833,NA,8.01624096385542,92,9,91,0.000979645
"78","PP1843","M42071-0012",1163.15829560186,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3917,46.5314,-76.1124,40.043833,NA,0.75495652173913,92,0,91,9.48e-06
"79","PP1866","M42071-0012",637.367125219081,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-83.1453,42.2081,-76.1124,40.043833,NA,5.07834444444444,92,2,91,0.0008105
"80","PP1891","M42071-0012",1531.89003117922,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.1619,47.5306,-76.1124,40.043833,NA,5.47512359550562,92,3,91,5.218e-05
"81","PP1893","M42071-0012",1621.08375562044,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6531,47.2603,-76.1124,40.043833,NA,53.6440449438202,92,3,91,0.00055379
"82","PP1904","M42071-0012",1502.8727951961,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2501,44.8108,-76.1124,40.043833,NA,9.50389655172414,92,5,91,0.00053379
"83","PP1912","M42071-0012",1495.49855550606,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.1075,44.9331,-76.1124,40.043833,NA,11.5196,92,87,91,NA
"84","PP1915","M42071-0012",1473.46077097038,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.7786,45.03,-76.1124,40.043833,NA,87.5867441860465,92,6,91,0.0013961
"85","PP1927","M42071-0012",1510.83010704104,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.2753,45.0203,-76.1124,40.043833,NA,34.781,92,19,91,NA
"86","PP1943","M42071-0012",1756.81063787582,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.0428,46.29,-76.1124,40.043833,NA,8.94285869565217,92,0,91,0.00012537
"87","PP1961","M42071-0012",1453.68279637558,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.9626,43.7014,-76.1124,40.043833,NA,7.28446153846154,92,1,91,0.00017204
"88","PP2008","M42071-0012",1421.27027639105,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.4597,44.0281,-76.1124,40.043833,NA,6.58164935064935,92,15,91,0.00010939
"89","PP2049","M42071-0012",1583.24729918059,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-89.0265,30.4408,-76.1124,40.043833,NA,91.5719222222222,92,2,91,0.00013008
"90","PP207","M42071-0012",1175.14538662293,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-81.5508,30.4311,-76.1124,40.043833,NA,64.6104130434783,92,0,91,0.00030855
"91","PP2076","M42071-0012",1631.72595276439,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.5913,37.3596,-76.1124,40.043833,NA,38.188402173913,92,0,91,0.00236342
"92","PP2079","M42071-0012",1578.14517115662,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.4778,39.1306,-76.1124,40.043833,NA,7.04923333333333,92,2,91,0.00039858
"93","PP2080","M42071-0012",1549.20908279134,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.9331,38.3108,-76.1124,40.043833,NA,40.352875,92,36,91,0.00190416
"94","PP2094","M42071-0012",1552.41363108581,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.1861,39.1778,-76.1124,40.043833,NA,35.5626666666667,92,5,91,0.0026422
"95","PP2098","M42071-0012",1602.52820551716,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-94.8773,39.7246,-76.1124,40.043833,NA,9.27487640449438,92,3,91,0.00049171
"96","PP2103","M42071-0012",1279.19969643573,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.8361,38.5583,-76.1124,40.043833,NA,161.545647727273,92,4,91,0.00881237
"97","PP2104","M42071-0012",1240.32831393386,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.3358,38.4017,-76.1124,40.043833,NA,55.2587906976744,92,6,91,0.00398631
"98","PP2107","M42071-0012",1225.05800608059,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2917,38.9158,-76.1124,40.043833,NA,159.951093023256,92,6,91,0.00921203
