"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M39165-0007",823.033296952971,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-84.20077,39.42689,NA,142.732260869565,92,0,91,0.00156624285714286
"2","PP1001","M39165-0007",282.246681476527,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-84.20077,39.42689,NA,232.484772727273,92,4,91,0.177231835714286
"3","PP10075","M39165-0007",1050.49442812517,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-84.20077,39.42689,NA,15.3283,92,22,91,4.66114285714286e-05
"4","PP1008","M39165-0007",192.040803116672,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-84.20077,39.42689,NA,177.649362068966,92,34,91,0.0712065192857143
"5","PP1010","M39165-0007",277.607971020577,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-84.20077,39.42689,NA,193.883464788732,92,21,91,0.175742612857143
"6","PP1012","M39165-0007",319.913697269901,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-84.20077,39.42689,NA,17.1713448275862,92,5,91,0.00344695714285714
"7","PP10343","M39165-0007",677.743726727296,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-84.20077,39.42689,NA,1.51985227272727,92,4,91,6.14285714285714e-08
"8","PP1040","M39165-0007",72.793219081536,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-84.20077,39.42689,NA,35.7298695652174,92,0,91,0.0822355957142857
"9","PP1043","M39165-0007",284.061191976103,0,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-84.20077,39.42689,NA,52.81425,92,40,91,0.0416214992857143
"10","PP1046","M39165-0007",641.505383711166,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-84.20077,39.42689,NA,6.44823684210526,92,54,91,0.000432978571428571
"11","PP1048","M39165-0007",574.788935925811,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.2345,41.8081,-84.20077,39.42689,NA,15.2080543478261,92,0,91,0.00173762571428571
"12","PP1058","M39165-0007",691.706617004013,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6686,41.9839,-84.20077,39.42689,NA,3.2285,92,84,91,NA
"13","PP1073","M39165-0007",687.756984897838,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.6386,41.9439,-84.20077,39.42689,NA,13.1931463414634,92,10,91,0.00180277428571429
"14","PP1077","M39165-0007",786.932886281899,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-92.8627,42.0472,-84.20077,39.42689,NA,8.76861038961039,92,15,91,0.000746068571428571
"15","PP10773","M39165-0007",501.522686446552,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-79.2726,37.1183,-84.20077,39.42689,NA,0.383228915662651,92,9,91,2.18571428571429e-07
"16","PP10774","M39165-0007",703.212990016964,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-76.9953,36.6525,-84.20077,39.42689,NA,0.516945652173913,92,0,91,2.77142857142857e-07
"17","PP108","M39165-0007",1466.69046429896,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-100.9725,37.9306,-84.20077,39.42689,NA,4.60642391304348,92,0,91,0.00043435
"18","PP1081","M39165-0007",579.191395743516,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.4483,41.5404,-84.20077,39.42689,NA,8.83638202247191,92,3,91,0.00119380857142857
"19","PP1091","M39165-0007",1074.73240508802,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-96.3797,42.3251,-84.20077,39.42689,NA,69.104988372093,92,6,91,0.00469071714285714
"20","PP1104","M39165-0007",607.462694367887,1,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-91.1168,40.7412,-84.20077,39.42689,NA,15.6445384615385,92,1,91,0.00303589428571429
"21","PP1122","M39165-0007",844.836350947756,2,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-93.6069,42.0247,-84.20077,39.42689,NA,4.60428888888889,92,2,91,0.000327874285714286
"22","PP113","M39165-0007",2361.91065459205,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-110.3033,34.9394,-84.20077,39.42689,NA,65.3253586956522,92,0,91,0.00149391285714286
