"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.day","end.day","year","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","inmapPM"
"1","PP10","M50007-0012",1825.19864666694,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.7811,32.6017,-73.214444,44.480278,14.1869129000406,142.732260869565,0,0,91,9.836e-05
"2","PP1001","M50007-0012",1276.02745160146,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4272,39.9239,-73.214444,44.480278,14.1869129000406,232.484772727273,0,4,91,0.0041608
"3","PP10075","M50007-0012",1408.61340907006,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.9111,47.5314,-73.214444,44.480278,14.1869129000406,15.3283,0,22,91,0.000385723636363636
"4","PP1008","M50007-0012",1259.53324060832,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-85.8381,38.2636,-73.214444,44.480278,14.1869129000406,177.649362068966,0,34,91,0.00055475
"5","PP1010","M50007-0012",1296.94202080694,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.4247,39.53,-73.214444,44.480278,14.1869129000406,193.883464788732,0,21,91,0.00277485
"6","PP1012","M50007-0012",1387.70616137752,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.3267,37.91,-73.214444,44.480278,14.1869129000406,17.1713448275862,0,5,91,8.909e-05
"7","PP10343","M50007-0012",486.611534081243,1,-0.00751686667603765,0.102746560903912,0.36831881452752,0,1000,"06-01","08-31",2005,13,5,-76.4539,40.8092,-73.214444,44.480278,14.1869129000406,1.51985227272727,0,4,91,2.10104545454545e-05
"8","PP1040","M50007-0012",1095.03970350466,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-84.8953,39.8028,-73.214444,44.480278,14.1869129000406,35.7298695652174,0,0,91,0.00057187
"9","PP1043","M50007-0012",1344.44750658386,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-87.2662,38.5201,-73.214444,44.480278,14.1869129000406,52.81425,0,40,91,0.0004627
"10","PP1046","M50007-0012",1424.64455492653,NA,NA,NA,NA,NA,1000,"06-01","08-31",2005,13,5,-90.6527,42.506,-73.214444,44.480278,14.1869129000406,6.44823684210526,0,54,91,0.00030834
