"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.date","end.date","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","bearing"
"15","PP10773","M12033-0025",1046.07809234257,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.2726,37.1183,-87.256,30.437,14.770652173913,0.383228915662651,0,9,91,227.225215451436
"16","PP10774","M12033-0025",1174.98034631553,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9953,36.6525,-87.256,30.437,14.770652173913,0.516945652173913,0,0,91,237.047814799772
"17","PP108","M12033-0025",1510.61251584494,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-100.9725,37.9306,-87.256,30.437,14.770652173913,4.60642391304348,0,0,91,119.30148144316
"18","PP1081","M12033-0025",1264.95653591932,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.4483,41.5404,-87.256,30.437,14.770652173913,8.83638202247191,0,3,91,165.883280023976
"19","PP1091","M12033-0025",1550.36378027139,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.3797,42.3251,-87.256,30.437,14.770652173913,69.104988372093,0,6,91,145.353757860461
"20","PP1104","M12033-0025",1195.27073599618,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.1168,40.7412,-87.256,30.437,14.770652173913,15.6445384615385,0,1,91,161.827743889039
"21","PP1122","M12033-0025",1405.8142783489,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.6069,42.0247,-87.256,30.437,14.770652173913,4.60428888888889,0,2,91,154.112289680789
"22","PP113","M12033-0025",2212.90860718113,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-110.3033,34.9394,-87.256,30.437,14.770652173913,65.3253586956522,0,0,91,96.5456250646695
"23","PP1131","M12033-0025",1418.9626094735,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.4394,42.5267,-87.256,30.437,14.770652173913,5.26251315789474,0,16,91,159.308220539742
"24","PP1167","M12033-0025",1262.64044748941,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.0569,41.3917,-87.256,30.437,14.770652173913,9.19611956521739,0,0,91,163.090621312767
"25","PP1175","M12033-0025",1318.30528435694,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.9144,41.3981,-87.256,30.437,14.770652173913,1.98909523809524,0,8,91,155.506382758288
"26","PP1217","M12033-0025",1580.41354026754,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.2569,43.1606,-87.256,30.437,14.770652173913,6.16370930232558,0,6,91,150.676806178603
"27","PP1218","M12033-0025",1264.08584012841,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.8233,41.4569,-87.256,30.437,14.770652173913,22.8831282051282,0,14,91,164.175076895302
"28","PP1239","M12033-0025",1007.78637389871,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6986,37.0719,-87.256,30.437,14.770652173913,12.3639534883721,0,6,91,134.73427709619
"29","PP1241","M12033-0025",1108.57395026295,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6389,38.3472,-87.256,30.437,14.770652173913,86.4613409090909,0,4,91,140.118255811883
"30","PP1250","M12033-0025",1199.95848100829,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.2692,39.0072,-87.256,30.437,14.770652173913,11.8929885057471,0,5,91,139.97019332897
"31","PP1252","M12033-0025",1220.50071526817,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.5669,39.0522,-87.256,30.437,14.770652173913,14.3125652173913,0,0,91,139.017753359013
"32","PP126","M12033-0025",2255.04787369859,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-110.9047,32.16,-87.256,30.437,14.770652173913,11.3513804347826,0,0,91,88.5726950388377
"33","PP127","M12033-0025",1192.7078829791,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-99.1753,34.0825,-87.256,30.437,14.770652173913,13.9272666666667,0,2,91,106.53599454785
"34","PP1295","M12033-0025",1178.29429512328,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6405,39.1486,-87.256,30.437,14.770652173913,19.2452386363636,0,4,91,142.858109997318
"35","PP1353","M12033-0025",957.914137336932,3,-0.00215750959382778,0.202383055975695,0.53197775850615,0,1000,2005-06-01,2005-08-31,13,5,-82.6176,38.1707,-87.256,30.437,14.770652173913,143.361094117647,0,7,91,207.800353054457
"36","PP1355","M12033-0025",848.463583601404,2,0.019040264569166,1.51691145388758e-06,0.000326894418312773,1,1000,2005-06-01,2005-08-31,13,5,-84.7139,37.7889,-87.256,30.437,14.770652173913,162.904101265823,0,13,91,196.772303249234
"37","PP1356","M12033-0025",944.311898602184,3,-0.00072192997552625,0.719840126958978,0.883505641502078,0,1000,2005-06-01,2005-08-31,13,5,-85.035,38.7497,-87.256,30.437,14.770652173913,158.662011363636,0,4,91,193.10325444415
"38","PP136","M12033-0025",547.516017849744,1,0.000415519073125334,0.867497277589341,0.95624380215091,0,1000,2005-06-01,2005-08-31,13,5,-81.6339,29.7333,-87.256,30.437,14.770652173913,94.4782826086957,0,0,91,279.59369185655
"39","PP1361","M12033-0025",872.800491174869,2,-0.00835516801350067,0.371204277880627,0.69050541481597,0,1000,2005-06-01,2005-08-31,13,5,-84.8483,38.0478,-87.256,30.437,14.770652173913,9.6974347826087,0,0,91,195.411302974249
"40","PP1363","M12033-0025",868.362539825163,2,0.000584074865769525,0.848443867335148,0.95228986151419,0,1000,2005-06-01,2005-08-31,13,5,-85.8894,38.1828,-87.256,30.437,14.770652173913,57.4235632183908,0,5,91,188.721570542348
"41","PP1364","M12033-0025",853.858484468062,2,-0.00341525136873016,0.447728991111697,0.741228996490043,0,1000,2005-06-01,2005-08-31,13,5,-85.91,38.0531,-87.256,30.437,14.770652173913,69.6929661016949,0,33,91,188.735251839075
"42","PP1372","M12033-0025",822.354616651436,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.5912,37.8453,-87.256,30.437,14.770652173913,6.61208333333333,0,80,91,177.749741056796
"43","PP1374","M12033-0025",816.481227846934,2,0.00867975939782874,0.192680613720031,0.515809593250519,0,1000,2005-06-01,2005-08-31,13,5,-87.0597,37.7958,-87.256,30.437,14.770652173913,16.827358974359,0,14,91,181.327007396974
"44","PP1378","M12033-0025",757.337142255657,2,0.00146090984260395,0.606958605666789,0.832468118257934,0,1000,2005-06-01,2005-08-31,13,5,-86.9783,37.2608,-87.256,30.437,14.770652173913,299.692436619718,0,21,91,182.023346495448
"45","PP1379","M12033-0025",757.926200550878,2,0.00104815183292425,0.304346866235388,0.649373759145804,0,1000,2005-06-01,2005-08-31,13,5,-88.775,37.1517,-87.256,30.437,14.770652173913,108.766151898734,0,13,91,168.874777953469
"46","PP1381","M12033-0025",835.909512221015,2,0.00213484987190659,0.347290183337453,0.674243554137128,0,1000,2005-06-01,2005-08-31,13,5,-86.7917,37.9628,-87.256,30.437,14.770652173913,162.479735632184,0,5,91,183.067331349779
"47","PP1382","M12033-0025",800.111169547217,2,-0.00480537626953458,0.398158883852818,0.706403711358169,0,1000,2005-06-01,2005-08-31,13,5,-87.5028,37.6472,-87.256,30.437,14.770652173913,11.1061111111111,0,2,91,178.297561621557
"48","PP1383","M12033-0025",800.057010981822,2,0.0141648241097376,0.289381963979482,0.626751891834959,0,1000,2005-06-01,2005-08-31,13,5,-87.5033,37.6467,-87.256,30.437,14.770652173913,32.8824651162791,0,6,91,178.293996696911
"49","PP1384","M12033-0025",768.600635717889,2,0.00246546308853039,0.202423091403732,0.53197775850615,0,1000,2005-06-01,2005-08-31,13,5,-84.5917,37,-87.256,30.437,14.770652173913,65.7681956521739,0,0,91,199.492177298021
"50","PP1393","M12033-0025",580.412035739787,1,-0.00150854740368408,0.373289470190536,0.69050541481597,0,1000,2005-06-01,2005-08-31,13,5,-93.2917,30.2861,-87.256,30.437,14.770652173913,42.2187826086957,0,0,91,86.8236840571227
"51","PP1552","M12033-0025",1399.32149663627,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.365,39.3269,-87.256,30.437,14.770652173913,113.853950617284,0,11,91,228.516675313467
"52","PP1554","M12033-0025",1377.91657778362,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.5268,39.1781,-87.256,30.437,14.770652173913,70.5514137931034,0,5,91,228.541360299527
"53","PP1570","M12033-0025",1329.82663946644,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.8269,39.595,-87.256,30.437,14.770652173913,16.8623913043478,0,23,91,223.077477070919
"54","PP1571","M12033-0025",1321.64502732633,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.6861,38.5444,-87.256,30.437,14.770652173913,169.991,0,0,91,230.29943719459
"55","PP1572","M12033-0025",1320.9351584841,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.4644,39.2086,-87.256,30.437,14.770652173913,117.270988764045,0,3,91,225.53633809455
"56","PP1573","M12033-0025",1288.99672419827,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9767,38.3592,-87.256,30.437,14.770652173913,282.396275862069,0,5,91,230.09953811716
"57","PP160","M12033-0025",2159.85002138623,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-109.8931,32.0619,-87.256,30.437,14.770652173913,5.73258695652174,0,0,91,88.7847183764521
"58","PP1606","M12033-0025",1853.9181213291,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-72.6053,42.2814,-87.256,30.437,14.770652173913,11.3578555555556,0,2,91,229.601741432417
"59","PP1613","M12033-0025",1911.75741766773,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.146,41.737,-87.256,30.437,14.770652173913,11.8615617977528,0,3,91,234.188300604039
"60","PP1619","M12033-0025",1907.10178045865,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.1914,41.7125,-87.256,30.437,14.770652173913,87.0745487804878,0,10,91,234.157942572505
"61","PP1626","M12033-0025",1981.71337159503,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.8792,42.5267,-87.256,30.437,14.770652173913,26.4023417721519,0,13,91,232.732338661234
"62","PP165","M12033-0025",982.552357715825,3,0.000864677492748784,0.416398427143629,0.718025137972358,0,1000,2005-06-01,2005-08-31,13,5,-95.2889,36.1906,-87.256,30.437,14.770652173913,56.3204782608696,0,0,91,128.197569887088
"63","PP1695","M12033-0025",1425.25562737044,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2417,43.2542,-87.256,30.437,14.770652173913,38.7812272727273,0,4,91,183.952706717553
"64","PP1702","M12033-0025",1496.30253611984,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-87.256,30.437,14.770652173913,43.8132247191011,0,3,91,192.767826219342
"65","PP1710","M12033-0025",1387.36762005783,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2036,42.9103,-87.256,30.437,14.770652173913,123.691392405063,0,13,91,184.211770033623
"66","PP1720","M12033-0025",1496.30253611984,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-87.256,30.437,14.770652173913,33.6371071428571,0,8,91,192.767826219342
"67","PP1723","M12033-0025",1305.36167304323,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.4486,41.7917,-87.256,30.437,14.770652173913,29.2719382716049,0,11,91,196.376466586213
"68","PP1731","M12033-0025",1543.49445082392,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.6436,43.8519,-87.256,30.437,14.770652173913,6.24174074074074,0,11,91,196.8322814336
"69","PP1733","M12033-0025",1318.43087579159,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.3461,41.8917,-87.256,30.437,14.770652173913,362.374127906977,0,6,91,196.660288298596
"70","PP1740","M12033-0025",1364.58800306334,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1131,42.2733,-87.256,30.437,14.770652173913,43.4543928571429,0,8,91,197.075263843484
"71","PP1743","M12033-0025",1432.71506877068,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.4719,42.7642,-87.256,30.437,14.770652173913,130.560636363636,0,4,91,198.851021928827
"72","PP1745","M12033-0025",1347.0437721924,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1811,42.1236,-87.256,30.437,14.770652173913,84.8835930232558,0,6,91,197.008928283462
"73","PP1769","M12033-0025",1791.9322712318,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.395,46.5789,-87.256,30.437,14.770652173913,60.9688,0,87,91,179.567380533212
"74","PP1825","M12033-0025",1405.12760498151,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2342,43.0722,-87.256,30.437,14.770652173913,3.03230434782609,0,0,91,184.038164025101
"75","PP1830","M12033-0025",1375.23106268444,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.1133,42.7956,-87.256,30.437,14.770652173913,2.62830434782609,0,0,91,184.613662725822
"76","PP1831","M12033-0025",1383.88023739658,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.5586,42.7183,-87.256,30.437,14.770652173913,20.787037037037,0,38,91,190.873953637433
"77","PP1832","M12033-0025",1379.49999813106,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.6572,42.6919,-87.256,30.437,14.770652173913,8.01624096385542,0,9,91,190.505277129429
"78","PP1843","M12033-0025",1786.65027349257,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.3917,46.5314,-87.256,30.437,14.770652173913,0.75495652173913,0,0,91,179.576435880491
"79","PP1866","M12033-0025",1356.88466333157,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1453,42.2081,-87.256,30.437,14.770652173913,5.07834444444444,0,2,91,197.036341199557
"80","PP1891","M12033-0025",1943.67982895456,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.1619,47.5306,-87.256,30.437,14.770652173913,5.47512359550562,0,3,91,165.761464930856
"81","PP1893","M12033-0025",1946.73809565456,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.6531,47.2603,-87.256,30.437,14.770652173913,53.6440449438202,0,3,91,161.339592255092
"82","PP1904","M12033-0025",1679.58810059204,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2501,44.8108,-87.256,30.437,14.770652173913,9.50389655172414,0,5,91,159.745523215064
"83","PP1912","M12033-0025",1688.51879468792,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.1075,44.9331,-87.256,30.437,14.770652173913,11.5196,0,87,91,160.352185639396
"84","PP1915","M12033-0025",1690.22255656951,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.7786,45.03,-87.256,30.437,14.770652173913,87.5867441860465,0,6,91,161.513179345936
"85","PP1927","M12033-0025",1702.12938846519,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2753,45.0203,-87.256,30.437,14.770652173913,34.781,0,19,91,159.931435881317
"86","PP1943","M12033-0025",1917.0805402763,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.0428,46.29,-87.256,30.437,14.770652173913,8.94285869565217,0,0,91,153.560927751333
"87","PP1961","M12033-0025",1556.08836336733,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.9626,43.7014,-87.256,30.437,14.770652173913,7.28446153846154,0,1,91,159.193119999025
"88","PP2008","M12033-0025",1576.61127100346,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.4597,44.0281,-87.256,30.437,14.770652173913,6.58164935064935,0,15,91,161.344766016841
"89","PP2049","M12033-0025",170.071079269988,0,0.0138857108998135,0.00572816473406133,0.0973396214088327,0,1000,2005-06-01,2005-08-31,13,5,-89.0265,30.4408,-87.256,30.437,14.770652173913,91.5719222222222,0,2,91,89.6933982010044
"90","PP207","M12033-0025",548.004648282227,1,-0.00157465819428624,0.430606857189231,0.730227009204679,0,1000,2005-06-01,2005-08-31,13,5,-81.5508,30.4311,-87.256,30.437,14.770652173913,64.6104130434783,0,0,91,271.514188043455
"91","PP2076","M12033-0025",1023.92824953807,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.5913,37.3596,-87.256,30.437,14.770652173913,38.188402173913,0,0,91,136.429353831877
"92","PP2079","M12033-0025",1168.25968777556,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.4778,39.1306,-87.256,30.437,14.770652173913,7.04923333333333,0,2,91,143.446419663849
"93","PP2080","M12033-0025",1067.0105724949,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.9331,38.3108,-87.256,30.437,14.770652173913,40.352875,0,36,91,142.945354262478
"94","PP2094","M12033-0025",1157.72375891729,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.1861,39.1778,-87.256,30.437,14.770652173913,35.5626666666667,0,5,91,144.775441492407
"95","PP2098","M12033-0025",1241.75210909456,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.8773,39.7246,-87.256,30.437,14.770652173913,9.27487640449438,0,3,91,143.731194519009
"96","PP2103","M12033-0025",958.810091236675,3,0.00238713456361733,0.326487426514143,0.663469413281655,0,1000,2005-06-01,2005-08-31,13,5,-90.8361,38.5583,-87.256,30.437,14.770652173913,161.545647727273,0,4,91,158.91173319458
"97","PP2104","M12033-0025",927.616983393819,2,0.000834112744340751,0.792953654148719,0.916121432883268,0,1000,2005-06-01,2005-08-31,13,5,-90.3358,38.4017,-87.256,30.437,14.770652173913,55.2587906976744,0,6,91,161.342503725786
"98","PP2107","M12033-0025",980.707842291647,3,0.00505681274090944,0.138968574120411,0.443670040339978,0,1000,2005-06-01,2005-08-31,13,5,-90.2917,38.9158,-87.256,30.437,14.770652173913,159.951093023256,0,6,91,162.639226999228
"99","PP2123","M12033-0025",1053.20267773398,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.3175,38.9658,-87.256,30.437,14.770652173913,6.25521052631579,0,54,91,152.408978948489
"100","PP2132","M12033-0025",1157.02810451489,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.3261,39.0919,-87.256,30.437,14.770652173913,19.9732555555556,0,2,91,143.933381369008
"101","PP2161","M12033-0025",925.162626063553,2,-0.000844438993113319,0.682656006927287,0.873070442093949,0,1000,2005-06-01,2005-08-31,13,5,-93.2592,37.1086,-87.256,30.437,14.770652173913,12.4059239130435,0,0,91,141.36404863997
"102","PP2167","M12033-0025",707.277230785175,2,0.0106348578507056,0.0682457458603512,0.294139164658114,0,1000,2005-06-01,2005-08-31,13,5,-89.5617,36.5147,-87.256,30.437,14.770652173913,45.9662,0,47,91,161.716693863143
"103","PP2168","M12033-0025",1123.85447891487,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.6392,39.5531,-87.256,30.437,14.770652173913,52.5359807692308,0,40,91,152.494067276446
"104","PP2169","M12033-0025",1003.50925392499,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.7556,38.6853,-87.256,30.437,14.770652173913,3.48841573033708,0,3,91,154.401257147572
"105","PP2187","M12033-0025",2507.83307167394,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4803,45.7747,-87.256,30.437,14.770652173913,8.73298780487805,0,10,91,125.378014499539
"106","PP2240","M12033-0025",1473.54576763302,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.4619,41.4275,-87.256,30.437,14.770652173913,4.39291304347826,0,0,91,142.921383812615
"107","PP2277","M12033-0025",1415.30231469221,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.7842,40.5589,-87.256,30.437,14.770652173913,14.9199213483146,0,3,91,139.530135563747
"108","PP2291","M12033-0025",1439.20185116903,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.9458,41.3297,-87.256,30.437,14.770652173913,49.0890113636364,0,4,91,144.357549175362
"109","PP2324","M12033-0025",2624.69392389847,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.6364,36.6531,-87.256,30.437,14.770652173913,8.40956060606061,0,26,91,97.207160235826
"110","PP2341","M12033-0025",2604.62725817523,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.5917,35.1458,-87.256,30.437,14.770652173913,128.205314606742,0,3,91,93.7998153449067
"111","PP2364","M12033-0025",1986.64640308233,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.4692,43.1411,-87.256,30.437,14.770652173913,103.283329411765,0,7,91,230.000088837059
"112","PP2367","M12033-0025",2026.78968396897,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.7842,43.0978,-87.256,30.437,14.770652173913,20.2991294117647,0,7,91,231.544302456793
"113","PP2378","M12033-0025",1512.744318901,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.6339,39.29,-87.256,30.437,14.770652173913,41.3092962962963,0,11,91,233.374274536008
"114","PP2384","M12033-0025",1480.76718696867,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-75.5015,39.6747,-87.256,30.437,14.770652173913,10.6472386363636,0,4,91,229.822448383621
"115","PP2403","M12033-0025",1650.57463426395,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.0719,40.7478,-87.256,30.437,14.770652173913,78.7622235294118,0,7,91,230.272691328679
"116","PP2408","M12033-0025",1567.1661191269,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.7325,40.1797,-87.256,30.437,14.770652173913,55.7943529411765,0,7,91,230.287243599359
"117","PP2442","M12033-0025",2083.9155005556,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4814,36.69,-87.256,30.437,14.770652173913,32.40965,0,12,91,103.24848984369
"118","PP2451","M12033-0025",2083.04856533188,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4386,36.8006,-87.256,30.437,14.770652173913,43.4291445783133,0,9,91,103.614140731256
"119","PP2480","M12033-0025",1717.22916801625,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-73.9646,41.573,-87.256,30.437,14.770652173913,32.9090909090909,0,4,91,228.231374108426
"120","PP2526","M12033-0025",1641.71988757689,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-75.9747,42.1117,-87.256,30.437,14.770652173913,38.8433536585366,0,10,91,221.53980058629
"121","PP2527","M12033-0025",1639.39742384358,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9483,42.6789,-87.256,30.437,14.770652173913,50.3002168674699,0,9,91,217.401774058087
"122","PP2535","M12033-0025",1648.60093844622,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.6336,42.6028,-87.256,30.437,14.770652173913,8.47660869565217,0,0,91,218.485657651421
"123","PP2549","M12033-0025",1575.33338138209,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-78.93,42.97,-87.256,30.437,14.770652173913,73.901,0,91,91,210.737537503338
"124","PP2554","M12033-0025",1511.92959922152,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.35,42.49,-87.256,30.437,14.770652173913,62.6680273972603,0,19,91,210.36084101286
"125","PP26","M12033-0025",320.334477632137,1,0.00656145052696383,0.0157900385652265,0.127008451562802,0,1000,2005-06-01,2005-08-31,13,5,-86.4567,33.2442,-87.256,30.437,14.770652173913,404.584034482759,0,5,91,193.873887369224
