"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.date","end.date","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","bearing"
"24","PP1167","M09001-2124",1467.58780860711,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.0569,41.3917,-73.528889,41.063056,NA,9.19611956521739,92,0,91,85.6099241815054
"25","PP1175","M09001-2124",1622.33676921932,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.9144,41.3981,-73.528889,41.063056,NA,1.98909523809524,92,8,91,84.8757575910782
"26","PP1217","M09001-2124",1806.88477391259,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.2569,43.1606,-73.528889,41.063056,NA,6.16370930232558,92,6,91,89.9640271733886
"27","PP1218","M09001-2124",1447.58239001475,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.8233,41.4569,-73.528889,41.063056,NA,22.8831282051282,92,14,91,85.9881497429699
"28","PP1239","M09001-2124",1879.79929194306,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6986,37.0719,-73.528889,41.063056,NA,12.3639534883721,92,6,91,69.835490706711
"29","PP1241","M09001-2124",1830.66689534466,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6389,38.3472,-73.528889,41.063056,NA,86.4613409090909,92,4,91,73.8596518608861
"30","PP1250","M09001-2124",1864.60879004502,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.2692,39.0072,-73.528889,41.063056,NA,11.8929885057471,92,5,91,76.0275756813894
"31","PP1252","M09001-2124",1888.43130367625,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.5669,39.0522,-73.528889,41.063056,NA,14.3125652173913,92,0,91,76.1674866302963
"32","PP126","M09001-2124",3457.21353229625,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-110.9047,32.16,-73.528889,41.063056,NA,11.3513804347826,92,0,91,62.6732404369013
"33","PP127","M09001-2124",2383.9659525251,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-99.1753,34.0825,-73.528889,41.063056,NA,13.9272666666667,92,2,91,63.5096413670148
"34","PP1295","M09001-2124",1808.03503254384,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.6405,39.1486,-73.528889,41.063056,NA,19.2452386363636,92,4,91,76.4945135749123
"35","PP1353","M09001-2124",843.383528864698,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.6176,38.1707,-73.528889,41.063056,NA,143.361094117647,92,7,91,64.7763497012897
"36","PP1355","M09001-2124",1028.44890291784,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.7139,37.7889,-73.528889,41.063056,NA,162.904101265823,92,13,91,65.8241997495592
"37","PP1356","M09001-2124",1016.00638881876,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-85.035,38.7497,-73.528889,41.063056,NA,158.662011363636,92,4,91,71.7179605629355
"38","PP136","M09001-2124",1455.1603655636,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-81.6339,29.7333,-73.528889,41.063056,NA,94.4782826086957,92,0,91,28.0791996234336
"39","PP1361","M09001-2124",1027.90415741222,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.8483,38.0478,-73.528889,41.063056,NA,9.6974347826087,92,0,91,67.4578523423162
"40","PP1363","M09001-2124",1107.29523966628,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-85.8894,38.1828,-73.528889,41.063056,NA,57.4235632183908,92,5,91,69.3429775360223
"41","PP1364","M09001-2124",1114.13886953858,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-85.91,38.0531,-73.528889,41.063056,NA,69.6929661016949,92,33,91,68.6769732368464
"42","PP1372","M09001-2124",1260.31924111664,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.5912,37.8453,-73.528889,41.063056,NA,6.61208333333333,92,80,91,69.1524284511473
"43","PP1374","M09001-2124",1218.6702193653,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.0597,37.7958,-73.528889,41.063056,NA,16.827358974359,92,14,91,68.4725842579181
"44","PP1378","M09001-2124",1235.08125197345,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.9783,37.2608,-73.528889,41.063056,NA,299.692436619718,92,21,91,65.8690269034588
"45","PP1379","M09001-2124",1386.16564423555,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-88.775,37.1517,-73.528889,41.063056,NA,108.766151898734,92,13,91,67.0498361751945
"46","PP1381","M09001-2124",1189.97888436001,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.7917,37.9628,-73.528889,41.063056,NA,162.479735632184,92,5,91,69.047764943706
"47","PP1382","M09001-2124",1261.06507323016,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.5028,37.6472,-73.528889,41.063056,NA,11.1061111111111,92,2,91,68.160764188658
"48","PP1383","M09001-2124",1261.12667724256,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.5033,37.6467,-73.528889,41.063056,NA,32.8824651162791,92,6,91,68.1588851242064
"49","PP1384","M09001-2124",1057.71762665535,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.5917,37,-73.528889,41.063056,NA,65.7681956521739,92,0,91,61.366082508612
"50","PP1393","M09001-2124",2143.82468444292,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2917,30.2861,-73.528889,41.063056,NA,42.2187826086957,92,0,91,50.7203922726389
"51","PP1552","M09001-2124",308.975431136731,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.365,39.3269,-73.528889,41.063056,NA,113.853950617284,92,11,91,50.4919089988179
"52","PP1554","M09001-2124",330.286354921002,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.5268,39.1781,-73.528889,41.063056,NA,70.5514137931034,92,5,91,49.7236641964826
"53","PP1570","M09001-2124",399.92044609027,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.8269,39.595,-73.528889,41.063056,NA,16.8623913043478,92,23,91,64.5680278719165
"54","PP1571","M09001-2124",388.926440732956,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.6861,38.5444,-73.528889,41.063056,NA,169.991,92,0,91,43.0327910493224
"55","PP1572","M09001-2124",393.504393167342,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.4644,39.2086,-73.528889,41.063056,NA,117.270988764045,92,3,91,57.1951886599007
"56","PP1573","M09001-2124",421.281894086108,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9767,38.3592,-73.528889,41.063056,NA,282.396275862069,92,5,91,43.4720038105952
"57","PP160","M09001-2124",3377.51394962069,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-109.8931,32.0619,-73.528889,41.063056,NA,5.73258695652174,92,0,91,62.3989192013455
"58","PP1606","M09001-2124",155.646172532364,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-72.6053,42.2814,-73.528889,41.063056,NA,11.3578555555556,92,2,91,209.920940429793
"59","PP1613","M09001-2124",212.852098044817,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.146,41.737,-73.528889,41.063056,NA,11.8615617977528,92,3,91,250.203548843503
"60","PP1619","M09001-2124",208.379741582147,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.1914,41.7125,-73.528889,41.063056,NA,87.0745487804878,92,10,91,250.525090474466
"61","PP1626","M09001-2124",273.710336991336,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.8792,42.5267,-73.528889,41.063056,NA,26.4023417721519,92,13,91,234.455608272545
"62","PP165","M09001-2124",1964.6278844535,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.2889,36.1906,-73.528889,41.063056,NA,56.3204782608696,92,0,91,67.4075924117188
"63","PP1695","M09001-2124",1077.30283083619,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2417,43.2542,-73.528889,41.063056,NA,38.7812272727273,92,4,91,98.713277201276
"64","PP1702","M09001-2124",896.074653594862,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-73.528889,41.063056,NA,43.8132247191011,92,3,91,105.103627035453
"65","PP1710","M09001-2124",1069.08426449592,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2036,42.9103,-73.528889,41.063056,NA,123.691392405063,92,13,91,96.7592595977734
"66","PP1720","M09001-2124",896.074653594862,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-73.528889,41.063056,NA,33.6371071428571,92,8,91,105.103627035453
"67","PP1723","M09001-2124",832.650951611051,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.4486,41.7917,-73.528889,41.063056,NA,29.2719382716049,92,11,91,92.2737839079254
"68","PP1731","M09001-2124",810.635972237622,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.6436,43.8519,-73.528889,41.063056,NA,6.24174074074074,92,11,91,109.325073844575
"69","PP1733","M09001-2124",824.67084810533,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.3461,41.8917,-73.528889,41.063056,NA,362.374127906977,92,6,91,93.1325584368403
"70","PP1740","M09001-2124",808.954243065467,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1131,42.2733,-73.528889,41.063056,NA,43.4543928571429,92,8,91,96.3470262351045
"71","PP1743","M09001-2124",765.201252415944,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.4719,42.7642,-73.528889,41.063056,NA,130.560636363636,92,4,91,101.2686975706
"72","PP1745","M09001-2124",812.884570386319,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1811,42.1236,-73.528889,41.063056,NA,84.8835930232558,92,6,91,95.0992628220926
"73","PP1769","M09001-2124",1270.18353252194,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.395,46.5789,-73.528889,41.063056,NA,60.9688,92,87,91,113.838989474646
"74","PP1825","M09001-2124",1073.81851155713,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2342,43.0722,-73.528889,41.063056,NA,3.03230434782609,92,0,91,97.6669907085845
"75","PP1830","M09001-2124",1060.31368122077,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.1133,42.7956,-73.528889,41.063056,NA,2.62830434782609,92,0,91,96.1900608655124
"76","PP1831","M09001-2124",932.936146520596,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.5586,42.7183,-73.528889,41.063056,NA,20.787037037037,92,38,91,97.6327953994932
"77","PP1832","M09001-2124",940.563971861412,3,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.6572,42.6919,-73.528889,41.063056,NA,8.01624096385542,92,9,91,97.3255014378456
"78","PP1843","M09001-2124",1267.82654297496,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.3917,46.5314,-73.528889,41.063056,NA,0.75495652173913,92,0,91,113.630572838048
"79","PP1866","M09001-2124",810.830865110933,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1453,42.2081,-73.528889,41.063056,NA,5.07834444444444,92,2,91,95.7988577752185
"80","PP1891","M09001-2124",1645.92464640056,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.1619,47.5306,-73.528889,41.063056,NA,5.47512359550562,92,3,91,109.037445595545
"81","PP1893","M09001-2124",1744.31369621913,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.6531,47.2603,-73.528889,41.063056,NA,53.6440449438202,92,3,91,105.879121344119
"82","PP1904","M09001-2124",1658.10626980083,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2501,44.8108,-73.528889,41.063056,NA,9.50389655172414,92,5,91,97.6047787105197
"83","PP1912","M09001-2124",1648.81504715056,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.1075,44.9331,-73.528889,41.063056,NA,11.5196,92,87,91,98.2138910825108
"84","PP1915","M09001-2124",1624.77037431657,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.7786,45.03,-73.528889,41.063056,NA,87.5867441860465,92,6,91,98.9433678447981
"85","PP1927","M09001-2124",1663.30913021171,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2753,45.0203,-73.528889,41.063056,NA,34.781,92,19,91,98.3550780639476
"86","PP1943","M09001-2124",1898.56342612478,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.0428,46.29,-73.528889,41.063056,NA,8.94285869565217,92,0,91,99.6828231953279
"87","PP1961","M09001-2124",1623.10063405072,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.9626,43.7014,-73.528889,41.063056,NA,7.28446153846154,92,1,91,93.692284967585
"88","PP2008","M09001-2124",1585.68116178217,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.4597,44.0281,-73.528889,41.063056,NA,6.58164935064935,92,15,91,95.4178812954011
"89","PP2049","M09001-2124",1826.27528440284,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-89.0265,30.4408,-73.528889,41.063056,NA,91.5719222222222,92,2,91,45.5886684400533
"90","PP207","M09001-2124",1383.45697170227,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-81.5508,30.4311,-73.528889,41.063056,NA,64.6104130434783,92,0,91,29.3164996111952
"91","PP2076","M09001-2124",1860.05366642017,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.5913,37.3596,-73.528889,41.063056,NA,38.188402173913,92,0,91,70.6990223695785
"92","PP2079","M09001-2124",1794.8270176055,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.4778,39.1306,-73.528889,41.063056,NA,7.04923333333333,92,2,91,76.4351670315885
"93","PP2080","M09001-2124",1772.54756537811,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.9331,38.3108,-73.528889,41.063056,NA,40.352875,92,36,91,73.6428402379804
"94","PP2094","M09001-2124",1769.08624268716,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.1861,39.1778,-73.528889,41.063056,NA,35.5626666666667,92,5,91,76.5947988568001
"95","PP2098","M09001-2124",1814.03765159994,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.8773,39.7246,-73.528889,41.063056,NA,9.27487640449438,92,3,91,78.4019920640203
"96","PP2103","M09001-2124",1505.23040375282,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.8361,38.5583,-73.528889,41.063056,NA,161.545647727273,92,4,91,73.884982288726
"97","PP2104","M09001-2124",1468.31370020385,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.3358,38.4017,-73.528889,41.063056,NA,55.2587906976744,92,6,91,73.0963115338232
"98","PP2107","M09001-2124",1449.03017703239,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.2917,38.9158,-73.528889,41.063056,NA,159.951093023256,92,6,91,75.2021786539521
"99","PP2123","M09001-2124",1617.67366325232,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.3175,38.9658,-73.528889,41.063056,NA,6.25521052631579,92,54,91,75.7403676239505
"100","PP2132","M09001-2124",1783.08837542226,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.3261,39.0919,-73.528889,41.063056,NA,19.9732555555556,92,2,91,76.3042527797345
"101","PP2161","M09001-2124",1758.39477508533,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2592,37.1086,-73.528889,41.063056,NA,12.4059239130435,92,0,91,69.4568465968649
"102","PP2167","M09001-2124",1478.97168369293,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-89.5617,36.5147,-73.528889,41.063056,NA,45.9662,92,47,91,65.1547977282617
"103","PP2168","M09001-2124",1629.87266649576,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.6392,39.5531,-73.528889,41.063056,NA,52.5359807692308,92,40,91,77.9467728208542
"104","PP2169","M09001-2124",1578.47168348386,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.7556,38.6853,-73.528889,41.063056,NA,3.48841573033708,92,3,91,74.5977109164964
"105","PP2187","M09001-2124",2854.87185731928,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4803,45.7747,-73.528889,41.063056,NA,8.73298780487805,92,10,91,87.9334716732693
"106","PP2240","M09001-2124",1917.0942598153,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.4619,41.4275,-73.528889,41.063056,NA,4.39291304347826,92,0,91,83.5727108997808
"107","PP2277","M09001-2124",1957.14512463647,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.7842,40.5589,-73.528889,41.063056,NA,14.9199213483146,92,3,91,80.7283038025627
"108","PP2291","M09001-2124",1875.42463792045,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-95.9458,41.3297,-73.528889,41.063056,NA,49.0890113636364,92,4,91,83.4544618085057
"109","PP2324","M09001-2124",3568.2045154249,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.6364,36.6531,-73.528889,41.063056,NA,8.40956060606061,92,26,91,69.2755280896858
"110","PP2341","M09001-2124",3626.64814860733,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.5917,35.1458,-73.528889,41.063056,NA,128.205314606742,92,3,91,67.0757642540117
"111","PP2364","M09001-2124",286.867758575749,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.4692,43.1411,-73.528889,41.063056,NA,103.283329411765,92,7,91,217.12703544292
"112","PP2367","M09001-2124",320.371254901497,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.7842,43.0978,-73.528889,41.063056,NA,20.2991294117647,92,7,91,226.066509455037
"113","PP2378","M09001-2124",218.212803961518,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.6339,39.29,-73.528889,41.063056,NA,41.3092962962963,92,11,91,25.1953879118277
"114","PP2384","M09001-2124",227.664185460212,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-75.5015,39.6747,-73.528889,41.063056,NA,10.6472386363636,92,4,91,46.74504042909
"115","PP2403","M09001-2124",57.6097187550986,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.0719,40.7478,-73.528889,41.063056,NA,78.7622235294118,92,7,91,52.3986589161571
"116","PP2408","M09001-2124",141.399075694391,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.7325,40.1797,-73.528889,41.063056,NA,55.7943529411765,92,7,91,45.6838994731015
"117","PP2442","M09001-2124",3050.82655836771,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4814,36.69,-73.528889,41.063056,NA,32.40965,92,12,91,70.001454798638
"118","PP2451","M09001-2124",3043.05527003898,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4386,36.8006,-73.528889,41.063056,NA,43.4291445783133,92,9,91,70.2047201146124
"119","PP2480","M09001-2124",67.3676176977606,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-73.9646,41.573,-73.528889,41.063056,NA,32.9090909090909,92,4,91,147.067772069913
"120","PP2526","M09001-2124",234.840615609585,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-75.9747,42.1117,-73.528889,41.063056,NA,38.8433536585366,92,10,91,118.91417897119
"121","PP2527","M09001-2124",335.805551862471,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9483,42.6789,-73.528889,41.063056,NA,50.3002168674699,92,9,91,121.15238125402
"122","PP2535","M09001-2124",309.417268285012,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.6336,42.6028,-73.528889,41.063056,NA,8.47660869565217,92,0,91,122.506498425821
"123","PP2549","M09001-2124",494.84767539291,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-78.93,42.97,-73.528889,41.063056,NA,73.901,92,91,91,113.509564537723
"124","PP2554","M09001-2124",509.128913491717,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.35,42.49,-73.528889,41.063056,NA,62.6680273972603,92,19,91,106.177335156485
"125","PP26","M09001-2124",1436.72853865605,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.4567,33.2442,-73.528889,41.063056,NA,404.584034482759,92,5,91,49.1397359458897
"126","PP2629","M09001-2124",43.5819418408175,0,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-73.9797,41.2578,-73.528889,41.063056,NA,32.4795753424658,92,19,91,119.603887313583
"127","PP2642","M09001-2124",418.066348388382,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.6294,43.2689,-73.528889,41.063056,NA,65.7547093023256,92,6,91,124.480305743756
"128","PP2706","M09001-2124",1002.81442339361,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.5431,35.4714,-73.528889,41.063056,NA,45.9779545454545,92,4,91,49.0740046364436
"129","PP2708","M09001-2124",775.129499309146,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.0492,35.595,-73.528889,41.063056,NA,40.1095730337079,92,3,91,36.8106037207352
"130","PP2709","M09001-2124",746.486839646471,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-78.0875,35.3775,-73.528889,41.063056,NA,47.5682375,92,12,91,30.9264067932744
"131","PP2712","M09001-2124",700.127742027075,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.0731,36.4833,-73.528889,41.063056,NA,321.256011111111,92,2,91,41.7528135467131
