"","PP","Monitor","distance","lag","gams.coeff","p.value","p.value_adj","edge","max.distance","start.date","end.date","wind.speed","knots","PP.longitude","PP.latitude","M.longitude","M.latitude","avgPM","avgemissions","PM.NAdays","emissions.NAdays","total.days","bearing"
"11","PP1048","M05045-0002",768.220143342794,2,-0.00174813834465647,0.531476259871281,0.763201425122106,0,1000,2005-06-01,2005-08-31,13,5,-90.2345,41.8081,-92.427859,35.105193,20.7413043478261,15.2080543478261,0,0,91,195.121928044852
"12","PP1058","M05045-0002",766.445538601121,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-91.6686,41.9839,-92.427859,35.105193,20.7413043478261,3.2285,0,84,91,185.194242416491
"13","PP1073","M05045-0002",762.251896060255,2,0.00481888230743901,0.0888200470166191,0.315540737538119,0,1000,2005-06-01,2005-08-31,13,5,-91.6386,41.9439,-92.427859,35.105193,20.7413043478261,13.1931463414634,0,10,91,185.429718605084
"14","PP1077","M05045-0002",771.550817801458,2,0.000834475870864464,0.853766128545259,0.932132236767154,0,1000,2005-06-01,2005-08-31,13,5,-92.8627,42.0472,-92.427859,35.105193,20.7413043478261,8.76861038961039,0,15,91,177.04743611729
"15","PP10773","M05045-0002",1204.28351348744,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-79.2726,37.1183,-92.427859,35.105193,20.7413043478261,0.383228915662651,0,9,91,263.254915729004
"16","PP10774","M05045-0002",1402.56627673663,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9953,36.6525,-92.427859,35.105193,20.7413043478261,0.516945652173913,0,0,91,267.559985402655
"17","PP108","M05045-0002",826.65571754016,2,-0.0222188536774743,0.00310604284123448,0.0480679068966653,0,1000,2005-06-01,2005-08-31,13,5,-100.9725,37.9306,-92.427859,35.105193,20.7413043478261,4.60642391304348,0,0,91,109.691372885855
"18","PP1081","M05045-0002",734.94489635071,2,0.00874136035767325,0.230489757385167,0.489935514441838,0,1000,2005-06-01,2005-08-31,13,5,-90.4483,41.5404,-92.427859,35.105193,20.7413043478261,8.83638202247191,0,3,91,194.244819102199
"19","PP1091","M05045-0002",871.803502762717,2,-2.93800465086557e-05,0.980732518921388,0.991894875754424,0,1000,2005-06-01,2005-08-31,13,5,-96.3797,42.3251,-92.427859,35.105193,20.7413043478261,69.104988372093,0,6,91,155.528592510422
"20","PP1104","M05045-0002",636.083156278314,2,-0.0141682402269852,0.0164969167594353,0.125913240530068,0,1000,2005-06-01,2005-08-31,13,5,-91.1168,40.7412,-92.427859,35.105193,20.7413043478261,15.6445384615385,0,1,91,190.848594174341
"21","PP1122","M05045-0002",774.942560908489,2,0.00585883566929219,0.000323365922568189,0.0112979576825659,1,1000,2005-06-01,2005-08-31,13,5,-93.6069,42.0247,-92.427859,35.105193,20.7413043478261,4.60428888888889,0,2,91,172.007315347133
"22","PP113","M05045-0002",1629.28340584332,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-110.3033,34.9394,-92.427859,35.105193,20.7413043478261,65.3253586956522,0,0,91,84.2018120006538
"23","PP1131","M05045-0002",823.886546501464,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.4394,42.5267,-92.427859,35.105193,20.7413043478261,5.26251315789474,0,16,91,179.926621239994
"24","PP1167","M05045-0002",708.031756464228,2,0.00101975746116507,0.443506629715087,0.693827370734098,0,1000,2005-06-01,2005-08-31,13,5,-91.0569,41.3917,-92.427859,35.105193,20.7413043478261,9.19611956521739,0,0,91,190.188231259611
"25","PP1175","M05045-0002",699.82151022771,2,0.00364098395586065,0.141172448555324,0.39472614312179,0,1000,2005-06-01,2005-08-31,13,5,-92.9144,41.3981,-92.427859,35.105193,20.7413043478261,1.98909523809524,0,8,91,176.358532631717
"26","PP1217","M05045-0002",926.993734572116,2,-0.00885585058604437,0.311164815258566,0.579779960934585,0,1000,2005-06-01,2005-08-31,13,5,-95.2569,43.1606,-92.427859,35.105193,20.7413043478261,6.16370930232558,0,6,91,163.792782653859
"27","PP1218","M05045-0002",718.859619525691,2,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-90.8233,41.4569,-92.427859,35.105193,20.7413043478261,22.8831282051282,0,14,91,191.765658535354
"28","PP1239","M05045-0002",299.056644566029,0,-0.00119903534107349,0.503722629952571,0.741559184930176,0,1000,2005-06-01,2005-08-31,13,5,-94.6986,37.0719,-92.427859,35.105193,20.7413043478261,12.3639534883721,0,6,91,136.184556890285
"29","PP1241","M05045-0002",410.390339004286,1,-0.00574204078595245,0.00428690232220288,0.0584881806605648,0,1000,2005-06-01,2005-08-31,13,5,-94.6389,38.3472,-92.427859,35.105193,20.7413043478261,86.4613409090909,0,4,91,150.566145689088
"30","PP1250","M05045-0002",501.323006863608,1,0.00305338121794852,0.326649720340818,0.591851476208433,0,1000,2005-06-01,2005-08-31,13,5,-95.2692,39.0072,-92.427859,35.105193,20.7413043478261,11.8929885057471,0,5,91,148.865239453901
"31","PP1252","M05045-0002",519.323038368287,1,0.00239651893057396,0.154744327483322,0.40656428897792,0,1000,2005-06-01,2005-08-31,13,5,-95.5669,39.0522,-92.427859,35.105193,20.7413043478261,14.3125652173913,0,0,91,146.535584777583
"32","PP126","M05045-0002",1742.45277085426,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-110.9047,32.16,-92.427859,35.105193,20.7413043478261,11.3513804347826,0,0,91,74.1546067331051
"33","PP127","M05045-0002",629.167371017871,2,0.0111022757188389,0.346056710808675,0.606555201679846,0,1000,2005-06-01,2005-08-31,13,5,-99.1753,34.0825,-92.427859,35.105193,20.7413043478261,13.9272666666667,0,2,91,77.7087860650865
"34","PP1295","M05045-0002",489.881263279268,1,0.00557385224038613,0.00446291342650861,0.0584881806605648,0,1000,2005-06-01,2005-08-31,13,5,-94.6405,39.1486,-92.427859,35.105193,20.7413043478261,19.2452386363636,0,4,91,155.663344431809
"35","PP1353","M05045-0002",940.376287450499,3,-0.00383366428383254,0.017030045318403,0.126380862626044,0,1000,2005-06-01,2005-08-31,13,5,-82.6176,38.1707,-92.427859,35.105193,20.7413043478261,143.361094117647,0,7,91,251.789226218838
"36","PP1355","M05045-0002",752.644242781859,2,0.0128578073561288,0.000224633551820029,0.00890812428936303,1,1000,2005-06-01,2005-08-31,13,5,-84.7139,37.7889,-92.427859,35.105193,20.7413043478261,162.904101265823,0,13,91,249.030021313398
"37","PP1356","M05045-0002",772.54431449755,2,-0.00291944578376603,0.0905785359054828,0.316700011654729,0,1000,2005-06-01,2005-08-31,13,5,-85.035,38.7497,-92.427859,35.105193,20.7413043478261,158.662011363636,0,4,91,240.712029411151
"38","PP136","M05045-0002",1176.06595733894,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-81.6339,29.7333,-92.427859,35.105193,20.7413043478261,94.4782826086957,0,0,91,303.221477402551
"39","PP1361","M05045-0002",752.554221333054,2,0.00146539696600417,0.852279507250006,0.932132236767154,0,1000,2005-06-01,2005-08-31,13,5,-84.8483,38.0478,-92.427859,35.105193,20.7413043478261,9.6974347826087,0,0,91,246.592770758869
"40","PP1363","M05045-0002",676.878162048693,2,-0.0022761684769089,0.410349627198363,0.664201118513677,0,1000,2005-06-01,2005-08-31,13,5,-85.8894,38.1828,-92.427859,35.105193,20.7413043478261,57.4235632183908,0,5,91,241.694079018793
"41","PP1364","M05045-0002",668.56388526229,2,-0.00540135722916592,0.058425299151467,0.244213849733962,0,1000,2005-06-01,2005-08-31,13,5,-85.91,38.0531,-92.427859,35.105193,20.7413043478261,69.6929661016949,0,33,91,242.690393294593
"42","PP1372","M05045-0002",529.346934508021,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.5912,37.8453,-92.427859,35.105193,20.7413043478261,6.61208333333333,0,80,91,236.408192632189
"43","PP1374","M05045-0002",566.187999154237,1,-0.00536763428893266,0.31410557112964,0.581049518605704,0,1000,2005-06-01,2005-08-31,13,5,-87.0597,37.7958,-92.427859,35.105193,20.7413043478261,16.827358974359,0,14,91,239.801106404904
"44","PP1378","M05045-0002",545.330921106268,1,0.00462637492445331,0.0496000885809913,0.223445783496691,0,1000,2005-06-01,2005-08-31,13,5,-86.9783,37.2608,-92.427859,35.105193,20.7413043478261,299.692436619718,0,21,91,245.618842468631
"45","PP1379","M05045-0002",399.558664774147,1,0.000113356489863971,0.893610253633259,0.952960136580973,0,1000,2005-06-01,2005-08-31,13,5,-88.775,37.1517,-92.427859,35.105193,20.7413043478261,108.766151898734,0,13,91,236.458800009458
"46","PP1381","M05045-0002",595.898248214289,1,0.00385598614648537,0.05468673351928,0.238249652594449,0,1000,2005-06-01,2005-08-31,13,5,-86.7917,37.9628,-92.427859,35.105193,20.7413043478261,162.479735632184,0,5,91,239.56259013547
"47","PP1382","M05045-0002",524.169983995668,1,0.00161318069247392,0.733997642627092,0.874107740946717,0,1000,2005-06-01,2005-08-31,13,5,-87.5028,37.6472,-92.427859,35.105193,20.7413043478261,11.1061111111111,0,2,91,238.930912841797
"48","PP1383","M05045-0002",524.103549187535,1,-0.0162061062467383,0.176412754083357,0.437439525891854,0,1000,2005-06-01,2005-08-31,13,5,-87.5033,37.6467,-92.427859,35.105193,20.7413043478261,32.8824651162791,0,6,91,238.933308314076
"49","PP1384","M05045-0002",736.442872058568,2,0.00268353866006465,0.083678209411437,0.306016275916754,0,1000,2005-06-01,2005-08-31,13,5,-84.5917,37,-92.427859,35.105193,20.7413043478261,65.7681956521739,0,0,91,255.751673842806
"50","PP1393","M05045-0002",540.533412904023,1,-0.00499549154700597,0.000502085239700518,0.0141588037595546,0,1000,2005-06-01,2005-08-31,13,5,-93.2917,30.2861,-92.427859,35.105193,20.7413043478261,42.2187826086957,0,0,91,8.38786341464689
"51","PP1552","M05045-0002",1498.26974702486,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.365,39.3269,-92.427859,35.105193,20.7413043478261,113.853950617284,0,11,91,256.804831242734
"52","PP1554","M05045-0002",1480.94478392368,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.5268,39.1781,-92.427859,35.105193,20.7413043478261,70.5514137931034,0,5,91,257.191613807865
"53","PP1570","M05045-0002",1384.26451387929,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.8269,39.595,-92.427859,35.105193,20.7413043478261,16.8623913043478,0,23,91,253.491237140672
"54","PP1571","M05045-0002",1453.2598947863,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.6861,38.5444,-92.427859,35.105193,20.7413043478261,169.991,0,0,91,259.628989004986
"55","PP1572","M05045-0002",1402.98712617365,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-77.4644,39.2086,-92.427859,35.105193,20.7413043478261,117.270988764045,0,3,91,255.729943120753
"56","PP1573","M05045-0002",1424.66609286739,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-76.9767,38.3592,-92.427859,35.105193,20.7413043478261,282.396275862069,0,5,91,260.0652842176
"57","PP160","M05045-0002",1653.79108253426,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-109.8931,32.0619,-92.427859,35.105193,20.7413043478261,5.73258695652174,0,0,91,73.4715697874719
"58","PP1606","M05045-0002",1893.57220496763,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-72.6053,42.2814,-92.427859,35.105193,20.7413043478261,11.3578555555556,0,2,91,251.684982717791
"59","PP1613","M05045-0002",1992.32219916143,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.146,41.737,-92.427859,35.105193,20.7413043478261,11.8615617977528,0,3,91,255.299630236649
"60","PP1619","M05045-0002",1987.97796767397,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.1914,41.7125,-92.427859,35.105193,20.7413043478261,87.0745487804878,0,10,91,255.316034647156
"61","PP1626","M05045-0002",2037.28864019832,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.8792,42.5267,-92.427859,35.105193,20.7413043478261,26.4023417721519,0,13,91,253.321415474716
"62","PP165","M05045-0002",285.706104663956,0,0.000473056171350731,0.594894420855477,0.800552513325133,0,1000,2005-06-01,2005-08-31,13,5,-95.2889,36.1906,-92.427859,35.105193,20.7413043478261,56.3204782608696,0,0,91,114.08974175069
"63","PP1695","M05045-0002",1050.07163481908,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2417,43.2542,-92.427859,35.105193,20.7413043478261,38.7812272727273,0,4,91,212.581282103564
"64","PP1702","M05045-0002",1200.89107574848,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-92.427859,35.105193,20.7413043478261,43.8132247191011,0,3,91,220.780999797013
"65","PP1710","M05045-0002",1019.81567137065,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2036,42.9103,-92.427859,35.105193,20.7413043478261,123.691392405063,0,13,91,213.898922462803
"66","PP1720","M05045-0002",1200.89107574848,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.8431,43.6425,-92.427859,35.105193,20.7413043478261,33.6371071428571,0,8,91,220.780999797013
"67","PP1723","M05045-0002",1078.34332659057,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.4486,41.7917,-92.427859,35.105193,20.7413043478261,29.2719382716049,0,11,91,229.436239939036
"68","PP1731","M05045-0002",1283.29790188014,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.6436,43.8519,-92.427859,35.105193,20.7413043478261,6.24174074074074,0,11,91,224.14153200013
"69","PP1733","M05045-0002",1092.03565755006,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.3461,41.8917,-92.427859,35.105193,20.7413043478261,362.374127906977,0,6,91,229.353410422727
"70","PP1740","M05045-0002",1134.41583047479,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1131,42.2733,-92.427859,35.105193,20.7413043478261,43.4543928571429,0,8,91,228.526511984915
"71","PP1743","M05045-0002",1210.00161942723,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-82.4719,42.7642,-92.427859,35.105193,20.7413043478261,130.560636363636,0,4,91,228.667249640497
"72","PP1745","M05045-0002",1119.2254042967,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1811,42.1236,-92.427859,35.105193,20.7413043478261,84.8835930232558,0,6,91,228.923223258406
"73","PP1769","M05045-0002",1342.26999026555,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.395,46.5789,-92.427859,35.105193,20.7413043478261,60.9688,0,87,91,200.117430339221
"74","PP1825","M05045-0002",1033.42521121352,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.2342,43.0722,-92.427859,35.105193,20.7413043478261,3.03230434782609,0,0,91,213.212946930272
"75","PP1830","M05045-0002",1013.44853543953,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-86.1133,42.7956,-92.427859,35.105193,20.7413043478261,2.62830434782609,0,0,91,214.702301774413
"76","PP1831","M05045-0002",1085.28222515255,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.5586,42.7183,-92.427859,35.105193,20.7413043478261,20.787037037037,0,38,91,221.466950555752
"77","PP1832","M05045-0002",1077.74551160932,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-84.6572,42.6919,-92.427859,35.105193,20.7413043478261,8.01624096385542,0,9,91,221.183381605561
"78","PP1843","M05045-0002",1337.40050978842,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-87.3917,46.5314,-92.427859,35.105193,20.7413043478261,0.75495652173913,0,0,91,200.206514348981
"79","PP1866","M05045-0002",1127.63328095785,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-83.1453,42.2081,-92.427859,35.105193,20.7413043478261,5.07834444444444,0,2,91,228.689121001584
"80","PP1891","M05045-0002",1380.16383828311,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.1619,47.5306,-92.427859,35.105193,20.7413043478261,5.47512359550562,0,3,91,181.014581382641
"81","PP1893","M05045-0002",1353.7946784192,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.6531,47.2603,-92.427859,35.105193,20.7413043478261,53.6440449438202,0,3,91,175.231409460064
"82","PP1904","M05045-0002",1079.93582172617,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2501,44.8108,-92.427859,35.105193,20.7413043478261,9.50389655172414,0,5,91,176.000528150493
"83","PP1912","M05045-0002",1092.78592887574,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.1075,44.9331,-92.427859,35.105193,20.7413043478261,11.5196,0,87,91,176.73349723733
"84","PP1915","M05045-0002",1102.42808089858,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.7786,45.03,-92.427859,35.105193,20.7413043478261,87.5867441860465,0,6,91,178.32950058278
"85","PP1927","M05045-0002",1103.30001278117,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-93.2753,45.0203,-92.427859,35.105193,20.7413043478261,34.781,0,19,91,175.964347223973
"86","PP1943","M05045-0002",1278.7144757109,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-96.0428,46.29,-92.427859,35.105193,20.7413043478261,8.94285869565217,0,0,91,164.970986968156
"87","PP1961","M05045-0002",955.494868366698,3,0.00520650326341597,0.310055055089624,0.579779960934585,0,1000,2005-06-01,2005-08-31,13,5,-92.9626,43.7014,-92.427859,35.105193,20.7413043478261,7.28446153846154,0,1,91,177.064306532009
"88","PP2008","M05045-0002",990.694084997716,3,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-92.4597,44.0281,-92.427859,35.105193,20.7413043478261,6.58164935064935,0,15,91,179.831429414353
"89","PP2049","M05045-0002",607.459241089574,1,-0.00608592190114668,0.181013718573473,0.440895218559957,0,1000,2005-06-01,2005-08-31,13,5,-89.0265,30.4408,-92.427859,35.105193,20.7413043478261,91.5719222222222,0,2,91,329.271446160385
"90","PP207","M05045-0002",1142.42970232491,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-81.5508,30.4311,-92.427859,35.105193,20.7413043478261,64.6104130434783,0,0,91,299.835053152063
"91","PP2076","M05045-0002",316.845141763222,1,0.00122586991617603,0.10509047634102,0.341948242248087,0,1000,2005-06-01,2005-08-31,13,5,-94.5913,37.3596,-92.427859,35.105193,20.7413043478261,38.188402173913,0,0,91,141.491318654966
"92","PP2079","M05045-0002",482.423602357695,1,-0.0149369754459741,0.186708433450132,0.44620151044862,0,1000,2005-06-01,2005-08-31,13,5,-94.4778,39.1306,-92.427859,35.105193,20.7413043478261,7.04923333333333,0,2,91,157.188580276197
"93","PP2080","M05045-0002",380.294469633591,1,0.00911441381957223,0.0360423201436859,0.190573767759739,0,1000,2005-06-01,2005-08-31,13,5,-93.9331,38.3108,-92.427859,35.105193,20.7413043478261,40.352875,0,36,91,158.8359859751
"94","PP2094","M05045-0002",478.186737749473,1,0.00196358938233499,0.418351234303192,0.671160197636854,0,1000,2005-06-01,2005-08-31,13,5,-94.1861,39.1778,-92.427859,35.105193,20.7413043478261,35.5626666666667,0,5,91,160.397612805068
"95","PP2098","M05045-0002",556.595264469277,1,0.00447941024172995,0.329383549696285,0.591977107970221,0,1000,2005-06-01,2005-08-31,13,5,-94.8773,39.7246,-92.427859,35.105193,20.7413043478261,9.27487640449438,0,3,91,156.32097078952
"96","PP2103","M05045-0002",408.6514109087,1,0.00374249919335579,0.0537634762421712,0.236895317192067,0,1000,2005-06-01,2005-08-31,13,5,-90.8361,38.5583,-92.427859,35.105193,20.7413043478261,161.545647727273,0,4,91,200.813392323904
"97","PP2104","M05045-0002",410.733625726845,1,0.00166103098520402,0.53849964187631,0.767284589406412,0,1000,2005-06-01,2005-08-31,13,5,-90.3358,38.4017,-92.427859,35.105193,20.7413043478261,55.2587906976744,0,6,91,207.684214474399
"98","PP2107","M05045-0002",463.624890756118,1,0.000570065096144757,0.854270915177463,0.932132236767154,0,1000,2005-06-01,2005-08-31,13,5,-90.2917,38.9158,-92.427859,35.105193,20.7413043478261,159.951093023256,0,6,91,204.85657251151
"99","PP2123","M05045-0002",428.559998326662,1,0.00422391614293616,0.176837255147771,0.437439525891854,0,1000,2005-06-01,2005-08-31,13,5,-92.3175,38.9658,-92.427859,35.105193,20.7413043478261,6.25521052631579,0,54,91,181.346316237092
"100","PP2132","M05045-0002",473.49997900905,1,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-94.3261,39.0919,-92.427859,35.105193,20.7413043478261,19.9732555555556,0,2,91,158.54483289085
"101","PP2161","M05045-0002",234.563070465069,0,0.00795686900659058,3.51378733966379e-06,0.000636999447719051,1,1000,2005-06-01,2005-08-31,13,5,-93.2592,37.1086,-92.427859,35.105193,20.7413043478261,12.4059239130435,0,0,91,161.143832364351
"102","PP2167","M05045-0002",302.568991434325,0,-0.000212892765210526,0.965044346280166,0.985865700824796,0,1000,2005-06-01,2005-08-31,13,5,-89.5617,36.5147,-92.427859,35.105193,20.7413043478261,45.9662,0,47,91,239.723784522431
"103","PP2168","M05045-0002",494.005232799468,1,-0.00524997728605526,0.107258792076302,0.34546042422545,0,1000,2005-06-01,2005-08-31,13,5,-92.6392,39.5531,-92.427859,35.105193,20.7413043478261,52.5359807692308,0,40,91,177.762409771366
"104","PP2169","M05045-0002",401.797560074138,1,-0.000764862856674896,0.780914335753566,0.894552064834421,0,1000,2005-06-01,2005-08-31,13,5,-91.7556,38.6853,-92.427859,35.105193,20.7413043478261,3.48841573033708,0,3,91,188.779945681744
"105","PP2187","M05045-0002",1798.99358054344,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4803,45.7747,-92.427859,35.105193,20.7413043478261,8.73298780487805,0,10,91,125.545387914365
"106","PP2240","M05045-0002",785.342374510269,2,0.0103999792300495,0.000129522684250291,0.0063770298410552,1,1000,2005-06-01,2005-08-31,13,5,-96.4619,41.4275,-92.427859,35.105193,20.7413043478261,4.39291304347826,0,0,91,152.023007867679
"107","PP2277","M05045-0002",716.349411307683,2,0.00121228070581598,0.550677105481869,0.772164913653582,0,1000,2005-06-01,2005-08-31,13,5,-96.7842,40.5589,-92.427859,35.105193,20.7413043478261,14.9199213483146,0,3,91,146.284112562132
"108","PP2291","M05045-0002",756.317557953971,2,-0.00166760451613051,0.18792106966925,0.446809003994005,0,1000,2005-06-01,2005-08-31,13,5,-95.9458,41.3297,-92.427859,35.105193,20.7413043478261,49.0890113636364,0,4,91,154.861604344558
"109","PP2324","M05045-0002",2008.30217827623,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.6364,36.6531,-92.427859,35.105193,20.7413043478261,8.40956060606061,0,26,91,88.2708234480553
"110","PP2341","M05045-0002",2015.99794894732,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-114.5917,35.1458,-92.427859,35.105193,20.7413043478261,128.205314606742,0,3,91,83.6961382070889
"111","PP2364","M05045-0002",2012.45593967423,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-71.4692,43.1411,-92.427859,35.105193,20.7413043478261,103.283329411765,0,7,91,250.738384692691
"112","PP2367","M05045-0002",2063.70965854673,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-70.7842,43.0978,-92.427859,35.105193,20.7413043478261,20.2991294117647,0,7,91,251.816087719111
"113","PP2378","M05045-0002",1643.45581004428,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.6339,39.29,-92.427859,35.105193,20.7413043478261,41.3092962962963,0,11,91,259.155767765753
"114","PP2384","M05045-0002",1579.43221784606,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-75.5015,39.6747,-92.427859,35.105193,20.7413043478261,10.6472386363636,0,4,91,256.605729990208
"115","PP2403","M05045-0002",1726.95568477137,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.0719,40.7478,-92.427859,35.105193,20.7413043478261,78.7622235294118,0,7,91,254.641965689023
"116","PP2408","M05045-0002",1656.66518527859,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-74.7325,40.1797,-92.427859,35.105193,20.7413043478261,55.7943529411765,0,7,91,255.756819374854
"117","PP2442","M05045-0002",1458.19992668097,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4814,36.69,-92.427859,35.105193,20.7413043478261,32.40965,0,12,91,92.1454415943096
"118","PP2451","M05045-0002",1454.89446697168,NA,NA,NA,NA,NA,1000,2005-06-01,2005-08-31,13,5,-108.4386,36.8006,-92.427859,35.105193,20.7413043478261,43.4291445783133,0,9,91,92.6511792514983
